;Rank;Artist;Album;Date;Genres;RYM Rating;Ratings;Reviews
4890;4891;Yusef Lateef;Other Sounds;October 1959;Hard Bop, Spiritual Jazz;3.52;89;1
4891;4892;Misha Panfilov Sound Combo;Days As Echoes;28 August 2020;Spiritual Jazz;3.56;78;
4892;4893;Shakatak;Out of This World;October 1983;Jazz-Funk, Britfunk;3.53;80;4
4893;4894;Oscar Peterson;Exclusively for My Friends Vol. IV: My Favorite Instrument;1968;Jazz, Bebop, Cool Jazz;3.68;73;3
4894;4895;Valtteri Laurell Nonet;Tigers Are Better Looking;3 February 2023;Cool Jazz, Chamber Jazz;3.42;87;2
4895;4896;Art Tatum;Decca Presents Art Tatum (In an Album of Piano Solos);April 1940;Stride;3.52;86;3
4896;4897;Ed Motta;As segundas intenções do manual prático...;6 September 2000;Jazz-Funk;3.70;72;3
4897;4898; Menelik Wossenachew [ምኒሊክ ወስናቸው];ምኒሊክ ወስናቸው;;Ethio-Jazz, Tizita;3.46;93;
4898;4899;Jack DeJohnette's Special Edition;Album Album;1984;Jazz, Post-Bop;3.49;92;2
4899;4900;Bing Crosby & Louis Armstrong;Bing & Louis;October 1960;Vocal Jazz, Traditional Pop;3.55;89;2
4900;4901;Flora Purim;Encounter;1977;Jazz Fusion, Latin Jazz, Vocal Jazz;3.42;93;2
4901;4902;Brad Mehldau Trio;Ode;12 March 2012;Jazz;3.52;100;1
4902;4903;Martín Escalante;Katyusha;8 April 2022;European Free Jazz;3.51;86;2
4903;4904;John Scofield;This Meets That;18 September 2007;Hard Bop;3.58;89;5
4904;4905;Sonny Fortune;Awakening;1975;Spiritual Jazz;3.69;68;5
4905;4906;David Murray Trio;The Hill;1988;Avant-Garde Jazz;3.81;67;2
4906;4907;Ella Fitzgerald;These Are the Blues;February 1964;Vocal Jazz;3.61;93;4
4907;4908;Julian Priester and Marine Intrusion;Polarization;1977;ECM Style Jazz, Jazz Fusion;3.35;91;1
4908;4909;Ronnie Boykins;The Will Come, Is Now;1975;Spiritual Jazz;3.46;85;5
4909;4910;Marc Ribot;Spiritual Unity;3 May 2005;Free Jazz, Avant-Garde Jazz;3.49;109;4
4910;4911;Jakob Bro;Returnings;23 March 2018;ECM Style Jazz;3.45;90;2
4911;4912;Zooid;Up Popped the Two Lips;13 November 2001;Avant-Garde Jazz;3.61;77;3
4912;4913;Amirtha Kidambi;Holy Science;11 November 2016;Avant-Garde Jazz, Vocal Jazz;3.51;79;
4913;4914;Oliver Nelson;Soul Battle;May 1962;Hard Bop, Post-Bop, Soul Jazz;3.63;71;
4914;4915;David S. Ware;Go See the World;22 September 1998;Free Jazz;3.67;79;1
4915;4916;Rachelle Ferrell;Individuality (Can I Be Me?);15 August 2000;Neo-Soul, Soul Jazz;3.64;74;1
4916;4917;Globe Unity;Improvisations;1 March 1978;Experimental Big Band, European Free Jazz;3.62;76;
4917;4918;Gerry Mulligan;The Age of Steam;1972;Big Band, Jazz-Funk;3.65;68;4
4918;4919;Andrew Hill Quartet;Divine Revelation;1976;Post-Bop;3.77;71;1
4919;4920;Myra Melford's Snowy Egret;The Other Side of Air;2 November 2018;Avant-Garde Jazz;3.47;81;
4920;4921;Lou Donaldson;Sunny Side Up;January 1961;Hard Bop;3.66;77;2
4921;4922;Too Many Zooz;Subway Gawdz;27 June 2016;Avant-Garde Jazz, Dance;3.03;144;2
4922;4923;The Bad Plus;For All I Care;13 October 2008;Jazz, Vocal Jazz;3.17;143;7
4923;4924;Mahotella Queens;Izibani Zomgqashiyo;1977;Mbaqanga;3.47;80;2
4924;4925;Marion Brown Septet;Juba-Lee;1967;Avant-Garde Jazz, Free Jazz;3.51;83;1
4925;4926;Dewey Redman;Look for the Black Star;1975;Avant-Garde Jazz, Spiritual Jazz;3.53;77;1
4926;4927;Mathias Eick;The Door;5 May 2008;ECM Style Jazz;3.54;96;2
4927;4928;Hiromasa Suzuki;ロック・ジョイント・シタール ~ 組曲　シルクロード (Rock Joint Cither ~ Kumikyoku Silk Road);1973;Jazz Fusion, Raga Rock;3.59;72;4
4928;4929;Jean-Luc Ponty;Electric Connection;May 1969;Jazz Fusion;3.38;97;1
4929;4930;Blue Mitchell;Bring It Home to Me;March 1967;Hard Bop;3.75;67;1
4930;4931;Elton Dean's Ninesense;Happy Daze;July 1978;Avant-Garde Jazz, Post-Bop;3.80;63;1
4931;4932;Alex Skolnick Trio;Goodbye to Romance: Standards for a New Generation;20 March 2002;Jazz Fusion;3.49;98;2
4932;4933;Andrew Hill Trio and Quartet;Shades;1987;Post-Bop;3.70;76;4
4933;4934;James Carter;Chasin' the Gypsy;2000;Jazz, Latin Jazz;3.70;81;3
4934;4935;John Carter & Bobby Bradford;Self Determination Music;1970;Free Jazz, Avant-Garde Jazz;3.73;64;1
4935;4936;Ella Fitzgerald;Ella Fitzgerald Sings Sweet Songs for Swingers;1959;Vocal Jazz, Standards;3.84;70;1
4936;4937;Ronnie Laws;Friends and Strangers;1977;Jazz-Funk, Smooth Jazz, Jazz Fusion;3.42;100;1
4937;4938;The Heath Brothers;Marchin' On!;1976;Chamber Jazz;3.55;78;1
4938;4939;Gebärväterli;Im Tal der Emmen;1978;Jazz Fusion, Jazz-Rock;3.58;78;4
4939;4940;Marius Popp;Panoramic JazzRock;1977;Jazz-Rock, Jazz Fusion;3.67;65;
4940;4941;Pharoah Sanders;Rejoice;1981;Jazz Fusion, Jazz;3.28;120;3
4941;4942;Billy Hart;Enchance;1977;Free Jazz;3.60;76;2
4942;4943;John Surman;Such Winters of Memory;1983;Avant-Garde Jazz, ECM Style Jazz;3.49;84;2
4943;4944;Abdullah Sami;Peace of Time;1978;Spiritual Jazz, Jazz Fusion;3.52;75;2
4944;4945;Art Ensemble of Chicago;Tribute to Lester;26 August 2003;Jazz, Avant-Garde Jazz;3.54;93;3
4945;4946;Norma Winstone;Somewhere Called Home;1987;Vocal Jazz, Cool Jazz;3.56;81;4
4946;4947;Tadeusz Prejzner;Spacer brzegiem morza;1973;Lounge, Cool Jazz;3.56;80;1
4947;4948;Keep;DG-581;1981;Jazz Fusion;3.57;74;2
4948;4949;Paul Bley;Fragments;October 1986;ECM Style Jazz;3.54;80;2
4949;4950;Chico Hamilton;Chico the Master;1973;Latin Rock, Jazz-Rock, Jazz Fusion;3.58;77;4
4950;4951;Thelonious Monk;Thelonious Monk Plays;1955;Hard Bop;3.69;72;
4951;4952;Leny Andrade;Estamos aí;1965;Bossa nova, Vocal Jazz;3.72;65;1
4952;4953;Colin James;Colin James and The Little Big Band;1993;Jump Blues, Swing Revival, Big Band;3.68;75;
4953;4954;Sarah Vaughan;The Lonely Hours;1964;Vocal Jazz;3.76;68;
4954;4955;Ralph Towner;ANA;21 April 1997;Chamber Jazz, ECM Style Jazz;3.69;73;1
4955;4956;Itiberê Orquestra Família;Pedra do espia;2001;Jazz Fusion, Avant-Garde Jazz, Brazilian Music;3.73;61;2
4956;4957;Air;80° Below '82;1982;Avant-Garde Jazz;3.61;78;1
4957;4958;Ned Rothenberg;Power Lines;1995;Avant-Garde Jazz, Modern Creative;3.62;73;1
4958;4959;Letieres Leite & Orkestra Rumpilezz;Moacir de todos os santos;19 May 2022;Progressive Big Band, Jazz Fusion, Big Band;3.78;61;
4959;4960;Howard Riley;The Day Will Come;1970;Avant-Garde Jazz;3.82;66;
4960;4961;John Carter & Bobby Bradford;Seeking;1991;Avant-Garde Jazz;3.83;62;3
4961;4962;The Wayne Shorter Quartet;Emanon;14 September 2018;Third Stream, Avant-Garde Jazz;3.16;121;2
4962;4963;Hubert Laws;The Rite of Spring;26 August 1971;Classical Crossover, Jazz;3.40;97;6
4963;4964;Le Scrawl;Snowblind;22 October 2010;Grindcore, Jazz Fusion;3.43;90;1
4964;4965;Branford Marsalis Quartet;Metamorphosen;6 April 2009;Post-Bop, Jazz;3.51;92;3
4965;4966;Weather Report;This Is This;June 1986;Jazz Fusion;2.78;191;7
4966;4967;Il Baricentro;Trusciant;1978;Jazz Fusion, Progressive Rock;3.32;96;5
4967;4968;Bill Bruford's Earthworks;A Part, and Yet Apart;16 March 1999;Jazz;3.35;99;3
4968;4969;Wojtek Mazolewski Quintet;Polka;17 November 2014;Jazz, Avant-Garde Jazz;3.35;97;1
4969;4970;Mal Waldron;Left Alone;1960;Hard Bop;3.66;73;1
4970;4971;Evan Parker;Six of One;1980;Free Improvisation, Free Jazz;3.66;85;2
4971;4972;The Greg Foat Group;Girl and Robot With Flowers;3 December 2012;Jazz;3.68;67;1
4972;4973;Nancy Wilson;Something Wonderful;October 1960;Vocal Jazz;3.81;64;1
4973;4974;Eberhard Weber;Endless Days;15 May 2001;Third Stream, Chamber Jazz, ECM Style Jazz;3.43;99;2
4974;4975;Fergus McCreadie;Forest Floor;8 April 2022;Post-Bop;3.47;88;2
4975;4976;Serj Tankian;Jazz-Iz Christ;23 July 2013;Avant-Garde Jazz;2.72;216;3
4976;4977;Universal Congress Of;The Sad and Tragic Demise of Big Fine Hot Salty Black Wind;17 October 1991;Jazz-Rock, Jazz-Funk;3.46;86;2
4977;4978;Bill Frisell;Bill Frisell, Ron Carter, Paul Motian;29 August 2006;Jazz;3.50;96;2
4978;4979;Willie Bobo;Bobo! Do That Thing / Guajira;1963;Boogaloo, Latin Jazz;3.61;73;1
4979;4980;John Zorn;A Garden of Forking Paths;6 May 2022;Progressive Folk, Chamber Jazz;3.38;99;3
4980;4981;Count Basie;Count Basie and His Orchestra Swings / Tony Bennett Sings;May 1959;Vocal Jazz, Big Band, Swing;3.55;87;2
4981;4982;Impuls;Impuls;1977;Jazz-Rock, Jazz Fusion;3.53;75;2
4982;4983;Johnny Hammond;Breakout;1971;Jazz-Funk, Soul Jazz, Jazz Fusion;3.57;76;3
4983;4984;Booker Ervin;The Trance;November 1967;Post-Bop, Hard Bop;3.77;65;2
4984;4985;Vijay Iyer;Tirtha;25 February 2011;Jazz Fusion, Indo Jazz;3.40;101;3
4985;4986;Sam Gendel;Superstore;10 June 2022;Nu Jazz, Avant-Garde Jazz;3.15;118;1
4986;4987;Frank Sinatra;Great Songs From Great Britain;November 1962;Traditional Pop, Vocal Jazz;3.24;126;2
4987;4988;Sun Ra;Celestial Love;1984;Big Band;3.32;95;2
4988;4989;The Dave Brubeck Quartet;Jazz Impressions of the U.S.A;1957;Cool Jazz;3.40;99;2
4989;4990;Aly Keïta;Kalan Teban;17 January 2020;Afro-Jazz, Mande Music;3.47;82;1
4990;4991;Volker Kriegel;Mild Maniac;1974;Jazz Fusion;3.68;64;2
4991;4992;Marty Ehrlich;The Traveller's Tale;1990;Avant-Garde Jazz;3.60;78;2
4992;4993;Energit;Piknik;1978;Jazz-Rock, Jazz Fusion;3.37;92;4
4993;4994;Mark Lettieri;Deep: The Baritone Sessions;1 March 2019;Funk, Jazz-Funk;3.66;71;
4994;4995;The Resonance Ensemble;Head Above Water, Feet Out of the Fire;2013;Free Jazz, Experimental Big Band, Modern Creative;3.74;67;
4995;4996;Sonny Rollins & Co.;The Standard Sonny Rollins;August 1965;Jazz, Standards;3.51;89;1
4996;4997;Andrew Hill;Nefertiti;1976;Post-Bop;3.71;72;3
4997;4998;Enji;Ulaan;28 July 2023;Vocal Jazz;3.44;92;
4998;4999;Sadistics;We Are Just Taking Off;25 August 1978;Jazz Fusion, City Pop;3.55;80;2
4999;5000;The Don Rendell / Ian Carr Quintet;Phase III;1968;Post-Bop, Jazz, Hard Bop;3.77;60;2
5000;5001;Garrett List;Your Own Self;1973;Avant-Garde Jazz, Minimalism;3.64;69;1
5001;5002;Dom Salvador Trio;Dom Salvador Trio;1965;Samba-jazz;3.66;71;2
5002;5003;Michel Camilo;Michel Camilo;1988;Latin Jazz;3.69;68;2
5003;5004;Hank Mobley Quintet, Quartet, Sextet;Mobley's Message;January 1957;Hard Bop, Bebop;3.72;75;2
5004;5005;Sam Cooke;Tribute to the Lady;April 1959;Standards, Vocal Jazz, Soul;3.13;133;4
5005;5006;Chris Spedding;Songs Without Words;April 1971;Jazz Fusion, Jazz-Rock;3.40;84;3
5006;5007;Rob Thomsett;Yaraandoo;June 1975;Jazz Fusion, Progressive Rock, Psychedelic Rock;3.46;81;6
5007;5008;Ornette Coleman;Sound Museum - Three Women;13 August 1996;Avant-Garde Jazz;3.46;96;1
5008;5009;Wolfgang Dauner Trio;Dream Talk;1964;Avant-Garde Jazz;3.49;79;1
5009;5010;Benny Goodman;B.G. in Hi-Fi;November 1954;Swing, Big Band, Jazz;3.54;91;4
5010;5011;Kronos Quartet;Monk Suite: Kronos Quartet Plays Music of Thelonious Monk;1985;Jazz, Modern Classical, Third Stream;3.45;92;2
5011;5012;Rudolph Johnson;Spring Rain;1971;Jazz, Post-Bop;3.53;75;2
5012;5013;Mombasa;African Rhythms & Blues;1975;Jazz-Funk;3.62;72;
5013;5014;Sithu Aye;Senpai III;8 January 2021;Progressive Metal, Jazz Fusion;3.21;112;
5014;5015;Don Shirley;Piano Perspectives;1955;Cool Jazz;3.40;91;1
5015;5016;Strictly Missionary;Heisse Scheisse;29 October 2021;Experimental Rock, Jazz Fusion;3.46;82;1
5016;5017;Dave Holland;Dave Holland & Sam Rivers, Vol. 2;1976;Avant-Garde Jazz;3.59;78;2
5017;5018;Duke Ellington;A Drum Is a Woman;1957;Progressive Big Band;3.22;113;2
5018;5019;Jan Garbarek;Paths, Prints;6 September 1982;ECM Style Jazz;3.29;114;
5019;5020;Association P.C.;Rock Around the Cock;1973;Jazz Fusion, Free Jazz;3.47;83;1
5020;5021;Sun City Girls;Carnival Folklore Resurrection 4: A Bullet Through the Last Temple;2000;Free Jazz, Avant-Garde Jazz;3.49;95;1
5021;5022;Terje Rypdal;The Singles Collection;1989;Jazz-Rock, Jazz Fusion;3.50;90;2
5022;5023;Barney Kessel;Barney Kessel, Vol. 3: To Swing or Not to Swing;1955;Cool Jazz, Jazz;3.55;88;1
5023;5024;Wildflower;Love;14 February 2020;Spiritual Jazz, Nu Jazz;3.45;82;1
5024;5025;Harry Edison and His Orchestra;Sweets;February 1957;Jazz, Hard Bop;3.76;62;4
5025;5026;Horace Tapscott;Aiee! The Phantom;1996;Hard Bop, Modal Jazz;3.86;56;2
5026;5027;Gary Burton;The New Quartet;1973;Jazz Fusion;3.25;105;3
5027;5028;Paisiel;Paisiel;22 March 2019;Avant-Garde Jazz, Krautrock;3.41;87;
5028;5029;The Byron Allen Trio;The Byron Allen Trio;1965;Free Jazz;3.33;95;6
5029;5030;Bill Evans;Intuition;May 1975;Cool Jazz;3.38;104;3
5030;5031; Ureuk and The Gypsies [우륵과 풍각쟁이들];우륵과 풍각쟁이들;27 January 2023;Free Jazz, Jazz Fusion, Fusion Gugak;3.32;105;1
5031;5032;George Duke;Follow the Rainbow;1979;Jazz-Funk;3.36;103;5
5032;5033;Grover Washington, Jr.;A Secret Place;15 December 1976;Smooth Jazz;3.38;105;2
5033;5034;Don Pullen;New Beginnings;1989;Avant-Garde Jazz;3.75;70;
5034;5035;Sun Ra Quartet;Other Voices, Other Blues;1978;Avant-Garde Jazz;3.45;87;
5035;5036;Ramon Morris;Sweet Sister Funk;1973;Jazz-Funk;3.55;79;5
5036;5037;Kamasi Washington;The Proclamation;21 January 2007;Spiritual Jazz;3.60;85;
5037;5038;Kaleidon;Free Love;1973;Jazz-Rock, Jazz Fusion;3.39;86;6
5038;5039;Jan Garbarek;Star;October 1991;ECM Style Jazz;3.41;101;1
5039;5040;Dark;Tamna voda;1988;Experimental Rock, Progressive Rock, Jazz Fusion;3.53;78;5
