;Rank;Artist;Album;Date;Genres;RYM Rating;Ratings;Reviews
1796;1797;Immanuel Wilkins;The 7th Hand;28 January 2022;Post-Bop;3.38;351;6
1797;1798; Brötzmann Laswell;Low Life;1987;Free Jazz, Free Improvisation, European Free Jazz;3.53;240;1
1798;1799;Paul Chambers Quintet;Paul Chambers Quintet;April 1958;Hard Bop;3.71;197;3
1799;1800;Stomu Yamash'ta's East Wind;Freedom Is Frightening;1973;Progressive Rock, Jazz Fusion, Jazz-Rock;3.63;210;9
1800;1801;Jackie McLean;Jackie's Bag;July 1961;Hard Bop, Modal Jazz;3.67;217;5
1801;1802;Adrian Younge & Ali Shaheed Muhammad;Jazz Is Dead 001;20 March 2020;Jazz-Funk;3.39;290;2
1802;1803;Lionel Hampton;Hamp and Getz;December 1955;Bebop;3.57;228;3
1803;1804;Bill Wells;Osaka Bridge;29 May 2006;Chamber Jazz;3.55;244;2
1804;1805;N.A.D.M.A.;Uno zingaro di Atlante con un fiore a New York;1973;Free Jazz, Spiritual Jazz;3.58;232;8
1805;1806;Fabiano do Nascimento;Dança dos tempos;15 January 2015;Samba-jazz, Contemporary Folk;3.63;200;3
1806;1807;Art Farmer;Crawl Space;March 1977;Jazz Fusion;3.69;201;5
1807;1808;Hank Mobley;Tenor Conclave;April 1957;Hard Bop;3.37;452;5
1808;1809;Bill Frisell;Before We Were Born;28 March 1989;Avant-Garde Jazz, Jazz-Rock, Jazz Fusion;3.43;282;7
1809;1810;Duke Ellington and his Orchestra;Afro-Bossa;1963;Big Band, Latin Jazz;3.60;224;12
1810;1811;Karoline Wallace;Stiklinger;15 January 2021;Avant-Garde Jazz, Vocal Jazz;3.37;429;2
1811;1812;Screaming Headless Torsos;Screaming Headless Torsos;13 June 1995;Funk Rock, Jazz-Funk;3.56;261;7
1812;1813;Oscar Peterson;Oscar Peterson Trio + One, Clark Terry;September 1964;Jazz, Hard Bop;3.68;214;6
1813;1814;Moses Boyd;Dark Matter;14 February 2020;Nu Jazz, Afro-Jazz;3.36;763;6
1814;1815;Weather Report;Night Passage;November 1980;Jazz Fusion;3.37;502;11
1815;1816;Arooj Aftab;Love in Exile;24 March 2023;Ghazal, Chamber Jazz;3.35;678;4
1816;1817;Supersilent;10;23 August 2010;Avant-Garde Jazz, EAI;3.37;375;5
1817;1818;Ike Quebec;Heavy Soul;March 1962;Hard Bop, Soul Jazz;3.72;203;7
1818;1819;Pigbag;Dr. Heckle and Mr. Jive;February 1982;Mutant Disco, Avant-Garde Jazz, Dance-Punk;3.37;313;9
1819;1820;Zimbo Trio;Zimbo Trio;1964;Samba-jazz;3.72;180;4
1820;1821;Wolfgang Dauner;Output;December 1970;Avant-Garde Jazz, Free Improvisation;3.36;339;7
1821;1822;Keith Jarrett;Arbour Zena;May 1976;ECM Style Jazz;3.37;337;9
1822;1823;Brad Mehldau;Finding Gabriel;17 May 2019;Jazz Fusion;3.44;262;4
1823;1824;Miles Davis;Blue Moods;1955;Cool Jazz;3.35;1,221;31
1824;1825;Bohren und der Club of Gore;Gore Motel;1995;Dark Jazz, Dark Ambient;3.34;1,174;15
1825;1826;Supersilent;4;23 November 1998;Free Improvisation, Avant-Garde Jazz;3.36;471;6
1826;1827;Greg Foat;The Mage;3 May 2019;Cool Jazz, Avant-Garde Jazz, Soul Jazz;3.38;296;3
1827;1828;The Gary Burton Quartet;Duster;November 1967;Post-Bop;3.54;229;8
1828;1829;Milford Graves Percussion Ensemble With Sunny Morgan;Percussion Ensemble;1965;Free Improvisation, Free Jazz;3.36;317;4
1829;1830;Andrew Hill;Grass Roots;October 1968;Post-Bop;3.57;237;6
1830;1831;Mandingo;The Primeval Rhythm of Life;1973;Jazz-Funk, Jazz-Rock, Exotica;3.59;216;5
1831;1832;Alice Coltrane;Transcendence;1977;Spiritual Jazz, Third Stream;3.37;398;8
1832;1833;Black Flower;Magma;28 January 2022;Ethio-Jazz, Jazz Fusion;3.37;395;6
1833;1834;John Abercrombie, Dave Holland & Jack DeJohnette;Gateway 2;March 1978;ECM Style Jazz, Jazz Fusion;3.59;217;5
1834;1835;Aghora;Aghora;24 March 2000;Progressive Metal, Jazz Fusion;3.34;574;20
1835;1836;Gary Burton;Like Minds;1998;Post-Bop, Jazz;3.61;236;7
1836;1837;Theon Cross;Fyah;15 February 2019;Afro-Jazz, Jazz-Funk;3.36;411;5
1837;1838;Bryan Ferry;As Time Goes By;25 October 1999;Standards, Vocal Jazz, Swing;3.35;460;16
1838;1839;Bohren & der Club of Gore;Geisterfaust;2 May 2005;Dark Jazz, Dark Ambient;3.35;888;15
1839;1840;Jan Garbarek;Sart;November 1971;Jazz Fusion, Avant-Garde Jazz;3.46;259;3
1840;1841;Lee Konitz;Lee Konitz With Warne Marsh;1955;Cool Jazz, Bebop;3.63;214;3
1841;1842;Frank Wright Quartet;Uhuru na umoja;1971;Free Jazz;3.61;214;7
1842;1843;Isotope 217°;The Unstable Molecule;4 November 1997;Jazz Fusion;3.36;554;12
1843;1844;Azmari;Samā'ī;22 January 2021;Ethio-Jazz;3.36;479;4
1844;1845;Esperanza Spalding;Chamber Music Society;17 August 2010;Vocal Jazz;3.35;325;2
1845;1846;Quincy Jones;Smackwater Jack;October 1971;Jazz-Funk, Big Band, Soul Jazz;3.52;240;4
1846;1847;Greg Foat;Symphonie Pacifique;3 July 2020;Jazz Fusion;3.45;243;3
1847;1848;Luiz Bonfá;Jacarandá;1973;Samba-jazz, Jazz Fusion;3.64;201;4
1848;1849;Enji;Ursgal;25 June 2021;Vocal Jazz;3.36;315;1
1849;1850;Crimson Jazz Trio;King Crimson Songbook, Volume One;15 November 2005;Jazz, Cool Jazz, Post-Bop;3.58;243;6
1850;1851;Stan Kenton;New Concepts of Artistry in Rhythm;1953;Progressive Big Band;3.53;230;3
1851;1852;Alberta Hunter;Amtrak Blues;1980;Vocal Jazz, Vaudeville Blues;3.54;241;6
1852;1853;Jiro Inagaki & His Soul Media;In the Groove;1973;Jazz-Rock, Jazz-Funk;3.55;237;2
1853;1854;Albert Ayler;My Name Is Albert Ayler;1963;Avant-Garde Jazz, Post-Bop;3.35;480;8
1854;1855;John Surman;Private City;5 September 1988;ECM Style Jazz, Third Stream;3.54;240;4
1855;1856;Sonny Rollins;The Sound of Sonny;November 1957;Hard Bop;3.58;233;1
1856;1857;Nina Simone;Here Comes the Sun;May 1971;Pop Soul, Vocal Jazz;3.35;424;13
1857;1858;Michael Franks;Sleeping Gypsy;1977;Smooth Jazz, Jazz Pop;3.49;243;9
1858;1859;Berits Halsband;Berits Halsband;1975;Jazz Fusion, Jazz-Rock;3.62;201;7
1859;1860;Freddie Hubbard;The Body & the Soul;July 1964;Jazz, Big Band;3.56;241;4
1860;1861;Mieczysław Kosz;Reminiscence;1971;Avant-Garde Jazz, Cool Jazz;3.65;203;5
1861;1862;Mette Henriette;Drifting;20 January 2023;ECM Style Jazz, Avant-Garde Jazz;3.36;428;3
1862;1863;Al Di Meola;Electric Rendezvous;1982;Jazz Fusion;3.35;382;6
1863;1864;Ondatrópica;Baile Bucanero;10 March 2017;Cumbia, Latin Jazz, Cumbia colombiana;3.36;319;5
1864;1865;The Gil Evans Orchestra;Into the Hot;February 1962;Avant-Garde Jazz, Post-Bop;3.56;243;3
1865;1866;Tomasz Stanko Quartet;Soul of Things;11 March 2002;ECM Style Jazz;3.68;234;3
1866;1867;Sarah Vaughan;Sarah Vaughan in Hi-Fi;1955;Vocal Jazz;3.56;233;8
1867;1868;Dinner Party;Dinner Party;10 July 2020;Neo-Soul, Jazz;3.34;1,236;14
1868;1869;Andrew Bird's Bowl of Fire;Thrills;7 April 1998;Swing Revival;3.39;336;3
1869;1870;Fire!;Defeat;12 February 2021;Avant-Garde Jazz;3.34;895;3
1870;1871;John Coltrane;Black Pearls;August 1964;Hard Bop;3.35;587;8
1871;1872;Al Di Meola;Splendido Hotel;10 May 1980;Jazz Fusion;3.34;489;15
1872;1873;Cecil Taylor Trio and Quartet;Love for Sale;1959;Avant-Garde Jazz, Post-Bop;3.51;250;7
1873;1874;Codona;Codona 3;28 February 1983;Jazz Fusion;3.51;229;4
1874;1875;Lester Bowie;The Great Pretender;February 1982;Avant-Garde Jazz;3.59;219;4
1875;1876;Henry Threadgill;Makin' a Move;1995;Avant-Garde Jazz, Jazz Fusion;3.70;200;3
1876;1877;Muhal Richard Abrams Orchestra;Blu Blu Blu;28 December 1991;Experimental Big Band, Modern Creative;3.78;172;4
1877;1878;Thundercat;The Golden Age of Apocalypse;30 August 2011;Nu Jazz, Jazz Fusion, Psychedelic Soul;3.32;2,379;16
1878;1879;Damon Locks;Now;9 April 2021;Spiritual Jazz;3.36;320;5
1879;1880;Pat Metheny w/ Charlie Haden & Billy Higgins;Rejoicing;April 1984;Avant-Garde Jazz, Jazz;3.42;281;2
1880;1881;Sun Ra Arkestra;Nuclear War;1984;Jazz;3.35;478;10
1881;1882;Chuck Mangione;Feels So Good;8 December 1977;Smooth Jazz, Jazz Pop;3.35;381;9
1882;1883;John Zorn;News for Lulu;July 1988;Bebop;3.42;278;2
1883;1884;Jack Wilkins;Windows;1973;Jazz Fusion;3.64;207;3
1884;1885;El-P;High Water;9 March 2004;Avant-Garde Jazz, Jazz Fusion;3.34;661;6
1885;1886;Ariel Kalma;Le temps des moissons;1975;Avant-Garde Jazz, Minimalism;3.50;234;6
1886;1887;Dollar Brand (Abdullah Ibrahim);African Marketplace;1980;Cape Jazz, Afro-Jazz;3.58;229;5
1887;1888;Muriel Grossmann;Golden Rule;15 December 2018;Spiritual Jazz, Modal Jazz;3.72;182;2
1888;1889;Ground-Zero;Ground Zero;February 1993;Turntable Music, Free Jazz, Experimental Rock;3.33;526;6
1889;1890;The Bad Plus;Give;9 March 2004;Avant-Garde Jazz;3.43;343;8
1890;1891;Ill Considered;Ill Considered 6;15 January 2019;Avant-Garde Jazz, Jazz Fusion;3.46;247;1
1891;1892;Diana Krall;All for You: A Dedication to the Nat King Cole Trio;12 March 1996;Vocal Jazz;3.49;294;7
1892;1893;Roy Ayers Ubiquity;Vibrations;15 December 1976;Jazz-Funk;3.52;263;4
1893;1894;Julie London;Lonely Girl;June 1956;Vocal Jazz, Standards;3.62;207;1
1894;1895;Kenny Wheeler;Music for Large & Small Ensembles;1990;ECM Style Jazz, Big Band, Progressive Big Band;3.75;174;2
1895;1896;Music Inc.;Music Inc.;April 1971;Progressive Big Band, Post-Bop;3.82;163;4
1896;1897;Billie Holiday;An Evening With Billie Holiday;1953;Vocal Jazz;3.55;230;1
1897;1898;Dhafer Youssef;Divine Shadows;27 March 2006;Arabic Jazz;3.50;251;2
1898;1899;Charlie Haden, Jan Garbarek & Egberto Gismonti;Folk Songs;1981;Chamber Folk, Chamber Jazz;3.53;240;
1899;1900;Zao;Kawana;1976;Jazz-Rock, Jazz Fusion;3.61;210;7
1900;1901;The Bill Evans Trio;I Will Say Goodbye;January 1980;Post-Bop;3.68;206;
1901;1902;Vijay Iyer Trio;Break Stuff;16 January 2015;ECM Style Jazz;3.47;245;2
1902;1903;Tuxedomoon;Ship of Fools;1 September 1986;Post-Punk, New Wave, Art Punk;3.35;344;6
1903;1904;The Bad Plus;Prog;8 May 2007;Avant-Garde Jazz;3.53;274;7
1904;1905;Okkyung Lee;Nihm;24 May 2005;Modern Classical, Avant-Garde Jazz;3.34;390;2
1905;1906;Exit Oz;Împământenit;9 May 2014;Dark Jazz, Ambient;3.38;261;5
1906;1907;Delvon Lamarr Organ Trio;I Told You So;29 January 2021;Deep Funk, Soul Jazz;3.35;274;5
1907;1908;Chick Corea;A.R.C.;15 April 1971;Avant-Garde Jazz;3.43;258;3
1908;1909;Zu;How to Raise an Ox;11 August 2005;Free Jazz, Math Rock, Brutal Prog;3.48;246;2
1909;1910;Sonny Sharrock Band;Seize the Rainbow;1987;Jazz Fusion, Avant-Garde Jazz;3.58;224;3
1910;1911;Resavoir;Resavoir;28 June 2019;Jazz Fusion, Nu Jazz;3.34;541;1
1911;1912;Monobody;Comma;23 April 2021;Math Rock, Progressive Rock, Jazz Fusion;3.34;405;5
1912;1913;Work, Money, Death;The Space in Which the Uncontrollable Unknown Resides, Can Be the Place From Which Creation Arises;5 February 2021;Spiritual Jazz;3.35;273;3
1913;1914;Billy Cobham;A Funky Thide of Sings;October 1975;Jazz Fusion, Jazz-Funk;3.34;332;9
1914;1915;The Souljazz Orchestra;Rising Sun;16 February 2010;Afro-Jazz;3.41;282;11
1915;1916;Mary Halvorson Quintet;Saturn Sings;5 October 2010;Avant-Garde Jazz;3.58;218;1
1916;1917;Air;Air Song;1975;Avant-Garde Jazz;3.66;201;2
1917;1918;Bohren & der Club of Gore;Piano Nights;24 January 2014;Dark Jazz;3.31;1,910;20
1918;1919;Tom Misch;What Kinda Music;24 April 2020;Neo-Soul, Jazz-Funk;3.33;1,162;12
1919;1920;Jaga Jazzist;Pyramid;7 August 2020;Nu Jazz, Jazz Fusion;3.34;407;4
1920;1921;Lol Coxhill;Ear of Beholder;1971;Free Jazz, Canterbury Scene, Experimental;3.33;305;4
1921;1922;Don Cherry;El Corazón;1982;Avant-Garde Jazz;3.56;222;4
1922;1923;Ella Fitzgerald;"Ella Fitzgerald Sings Songs From ""Let No Man Write My Epitaph""";1960;Vocal Jazz, Standards;3.81;176;5
1923;1924;Herbie Hancock;The New Standard;5 March 1996;Post-Bop;3.39;319;5
1924;1925;Karin Krog & Friends;Joy;1968;Vocal Jazz, Avant-Garde Jazz;3.63;200;2
1925;1926;The Graham Collier Septet;Deep Dark Blue Centre;1967;Modal Jazz, Avant-Garde Jazz, Post-Bop;3.64;200;3
1926;1927;John Coltrane;The Believer;20 April 1964;Hard Bop;3.34;418;7
1927;1928;Brad Mehldau Trio;Day Is Done;26 September 2005;Jazz;3.61;264;6
1928;1929;Ornette Coleman and Prime Time;Virgin Beauty;14 June 1988;Jazz Fusion, Jazz-Funk, Avant-Garde Jazz;3.33;364;12
1929;1930;Herb Alpert;Rise;September 1979;Jazz-Funk, Smooth Jazz;3.34;313;3
1930;1931;Bill Laswell;Baselines;14 June 1983;Jazz-Funk;3.33;354;9
1931;1932;Moondog;The Story of Moondog;September 1957;Third Stream, Avant-Folk;3.34;300;5
1932;1933;Devadip Carlos Santana;Oneness: Silver Dreams, Golden Reality;February 1979;Jazz-Rock, Jazz Fusion;3.48;255;9
1933;1934;Jan Garbarek;Dansere;March 1976;ECM Style Jazz;3.58;219;1
1934;1935;Keith Jarrett, Gary Peacock & Jack DeJohnette;Bye Bye Blackbird;April 1993;Post-Bop;3.68;216;2
1935;1936;Horace Parlan;Up & Down;April 1963;Hard Bop;3.72;184;4
1936;1937;Herb Ellis;Windflower;1978;Cool Jazz;3.33;694;4
1937;1938;Mammal Hands;Gift From the Trees;31 March 2023;Chamber Jazz;3.43;243;4
1938;1939;Shining;In the Kingdom of Kitsch You Will Be a Monster;24 January 2005;Jazz Fusion, Jazz-Rock;3.32;490;8
1939;1940;Cameron Graves;Planetary Prince;24 February 2017;Jazz Fusion;3.51;221;4
1940;1941;Allan Holdsworth;Velvet Darkness;1976;Jazz Fusion;3.34;297;5
1941;1942;Jan Garbarek;Esoteric Circle;1969;Avant-Garde Jazz;3.57;219;2
1942;1943;Dhafer Youssef;Abu Nawas Rhapsody;22 February 2010;Arabic Jazz, Jazz Fusion;3.65;206;5
1943;1944; Shibusashirazu [渋さ知らズ];渋夜旅 (Shibu-yotabi);7 March 2010;Experimental Big Band;3.71;185;3
1944;1945;Joshua Redman Quartet;Moodswing;13 September 1994;Post-Bop;3.65;220;3
1945;1946;Fuubutsushi;Setsubun (節分);2 February 2021;ECM Style Jazz, Ambient, Chamber Jazz;3.33;471;3
1946;1947;Herbie Hancock;River: The Joni Letters;25 September 2007;Vocal Jazz, Jazz Pop;3.31;452;13
1947;1948;Mary Lou Williams;Signs of the Zodiac, Volume One;1945;Bebop;3.43;245;3
1948;1949;Gabor Szabo;Jazz Raga;January 1967;Jazz Fusion, Jazz-Rock, Raga Rock;3.43;249;8
1949;1950;Jackie McLean;A Fickle Sonance;November 1962;Hard Bop;3.65;201;7
1950;1951;Miles Davis;Quintet / Sextet;August 1956;Hard Bop;3.32;522;8
1951;1952;Allan Holdsworth;Sand;1987;Jazz Fusion;3.37;289;6
1952;1953;Charles Mingus;Mingus Three;November 1957;Hard Bop;3.33;415;6
1953;1954;Nina Simone;Broadway • Blues • Ballads;November 1964;Traditional Pop, Vocal Jazz;3.33;399;3
1954;1955;Medeski, Martin & Wood;It's a Jungle in Here;19 October 1993;Jazz Fusion, Jazz-Funk;3.59;248;3
1955;1956;John Tchicai;Tribal Ghost;20 August 2013;Avant-Garde Jazz;3.62;211;1
1956;1957;Brad Mehldau;The Art of the Trio, Volume One;28 January 1997;Cool Jazz;3.64;242;2
1957;1958;Nina Simone;Baltimore;August 1978;Pop Soul, Vocal Jazz;3.33;377;14
1958;1959;Norah Jones;Day Breaks;7 October 2016;Jazz Pop, Vocal Jazz;3.32;417;11
1959;1960;Isotope;Illusion;November 1974;Jazz Fusion, Jazz-Rock;3.48;229;9
1960;1961;Art Ensemble of Chicago;Phase One;February 1971;Avant-Garde Jazz;3.57;233;2
1961;1962;Lou Donaldson;Alligator Bogaloo;August 1967;Soul Jazz;3.61;211;5
1962;1963;Kokoroko;Could We Be More;5 August 2022;Jazz-Funk;3.31;1,078;7
1963;1964;Chick Corea;Is;30 June 1969;Free Jazz;3.64;198;3
1964;1965;Melt Yourself Down;100% Yes;27 March 2020;Dance-Punk, Art Punk, Afrobeat;3.30;777;5
1965;1966;Ornette Coleman;The Empty Foxhole;April 1967;Avant-Garde Jazz;3.32;377;5
1966;1967;Airto;Natural Feelings;November 1970;Jazz Fusion, Samba-jazz;3.53;223;3
1967;1968;The John Carter Octet;Dauwhe;1982;Avant-Garde Jazz, Modern Creative, Third Stream;3.57;219;5
1968;1969;Miles Davis Quartet;The Musings of Miles;December 1955;Hard Bop, Cool Jazz;3.31;827;19
1969;1970;Miles Davis;Star People;April 1983;Jazz Fusion, Jazz-Funk;3.31;704;18
1970;1971;Medeski, Martin & Wood;Zaebos: Book of Angels Volume 11;19 August 2008;Jazz Fusion, Jazz-Funk;3.57;231;6
1971;1972;Brother Jack McDuff;Moon Rappin';May 1970;Soul Jazz;3.63;215;2
1972;1973;Pierre de La Rue;Officium;20 September 1994;Choral, Gregorian Chant, Renaissance Music;3.28;511;13
1973;1974;Jacques Coursil;Black Suite;1970;Free Jazz, Modern Creative;3.47;251;3
1974;1975;Perigeo;La Valle dei Templi;1975;Jazz-Rock, Jazz Fusion;3.55;218;6
1975;1976;Hank Mobley Quintet;Hank Mobley Quintet;August 1957;Hard Bop;3.70;186;2
1976;1977;Fire!;She Sleeps, She Sleeps;15 January 2016;Avant-Garde Jazz;3.30;720;8
1977;1978;Jeff Parker;Suite for Max Brown;24 January 2020;Jazz Fusion;3.30;1,605;11
1978;1979;Pat Metheny;Tap: Book of Angels Volume 20;21 May 2013;Jazz Fusion, Jazz-Rock;3.53;229;6
1979;1980;Allan Holdsworth;Hard Hat Area;1993;Jazz Fusion, Jazz-Rock;3.57;228;3
1980;1981;Esperanza Spalding;Radio Music Society;20 March 2012;Vocal Jazz;3.32;350;7
1981;1982;Albert Ayler;Music Is the Healing Force of the Universe;April 1970;Free Jazz, Spiritual Jazz;3.31;439;10
1982;1983;Bent Arcana;Bent Arcana;21 August 2020;Jazz Fusion, Psychedelic Rock;3.33;287;4
1983;1984;Marc Ribot;Rootless Cosmopolitans;1990;Experimental Rock, Avant-Garde Jazz;3.33;299;4
1984;1985;Charlie Haden;"""Closeness"" Duets";1976;Avant-Garde Jazz;3.60;211;2
1985;1986;Alabaster dePlume;Gold;1 April 2022;Jazz Poetry, Spiritual Jazz, Chamber Jazz;3.31;594;5
1986;1987;The Necks;Mosquito / See Through;29 November 2004;Avant-Garde Jazz, Free Improvisation;3.47;238;6
1987;1988;Katie Melua;Call Off the Search;November 2003;Jazz Pop, Vocal Jazz;3.29;591;19
1988;1989;Melvin Jackson;Funky Skull;August 1969;Jazz-Funk, Avant-Garde Jazz;3.54;204;6
1989;1990;Vulfpeck;The Beautiful Game;17 October 2016;Jazz-Funk, Jazz Pop;3.28;1,481;12
1990;1991;Mulatu Astatke & His Ethiopian Quintet;Afro-Latin Soul;1966;Latin Jazz, Ethio-Jazz;3.46;249;5
1991;1992;Art Ensemble of Chicago;A Jackson in Your House;1969;Avant-Garde Jazz, Modern Creative;3.30;503;6
1992;1993;Abdullah Ibrahim;Water From an Ancient Well;November 1986;Cool Jazz, Cape Jazz;3.31;399;7
1993;1994;Kahondo Style;Green Tea & Crocodiles;11 April 1987;Chamber Jazz, Art Pop, Chamber Pop;3.31;297;2
1994;1995;Tadd Dameron;Mating Call;March 1957;Hard Bop;3.31;551;7
1995;1996;Kimiko Kasai;Butterfly;1979;Jazz-Funk, Vocal Jazz, City Pop;3.30;328;2
1996;1997;Art Ensemble of Chicago;The Third Decade;1985;Post-Bop;3.51;244;2
1997;1998;Collin Walcott;Cloud Dance;March 1976;ECM Style Jazz, Indo Jazz;3.52;223;6
1998;1999;Jimmy Woods Sextet;Conflict;October 1963;Post-Bop;3.79;167;4
1999;2000;Lee Morgan;Delightfulee Morgan;November 1967;Hard Bop;3.62;208;6
2000;2001;Dave Holland Big Band;What Goes Around;10 September 2002;Progressive Big Band;3.69;19
