did,name,gender
514067,近藤達郎,male
350232,Vikku Vinayakram,male
1464345,Shirley Hart,female
284700,Leo Wright,male
350237,Chris Phillips,unknown
88104,Mombasa,unknown
415787,Jack Parker,male
284717,Ed Walsh,male
3135538,Osmany Paredes,male
317500,Phil Sunkel,male
317503,Budd Johnson,male
1988672,Keir Neuringer,male
6150212,松本浩,male
251976,Arbete & fritid,unknown
284747,Duke Ellington and His Orchestra,unknown
55382,Melvin Gibbs,male
251994,Raphael Ravenscroft,male
252003,Luiz Bonfá,male
120938,Craig Taborn,male
219243,Ginger Baker,male
252016,Bernard Lubat,male
252017,René Thomas,male
252022,Eloe Omoe,male
383096,Doug Sides,male
317562,Kip Blackshire,male
252024,Danny Davis,male
252025,Pat Patrick,male
252029,Lex Humphries,male
252032,Akh Tal Ebah,male
252033,Marshall Allen,male
252034,John Gilmore,male
252035,June Tyson,female
350339,Victor Paz,male
252039,Danny Ray Thompson,male
448647,Emre Ramazanoglu,male
350340,Clarence Palmer,male
4610180,Curt Oren,male
88228,Flora Purim,female
546993,Jane Getz,female
1628339,Amy Sanchez,female
546998,Patrick M. Murphy,male
1923259,Panzerballett,unknown
547004,Robert Greenidge,male
1923262,Max Bucher,male
121023,Martin Siewert,male
415940,Richard Watkins,male
1071313,Tony Oxley Quintet,unknown
415954,Scott Robinson,male
284886,Per Åke Holmlander,male
481495,Django Bates,male
252119,Dan Higgins,male
252118,Ricky Lawson,male
284888,Jimmy Ågren,male
1857778,Bobbie Gordon,female
678132,豊住芳三郎,male
1562871,Scope,unknown
55549,John Herndon,male
907517,Jon Hazilla,male
448767,Dick Hyde,male
776447,Juquinha,male
612625,Rob du Bois,male
481556,Art Jenkins,male
2513180,Kool A.D.,male
252196,Lenny Castro,male
121146,Ludus,unknown
284992,Johnny Rae,male
22851,Gábor Szabó,male
22855,Hank Crawford,male
1333580,Napoli Centrale,unknown
153940,Milan Svoboda,male
874839,Otmaro Ruiz,male
547170,Chuck Stewart,male
579937,Karen Briggs,female
252263,Jean-Paul Bourelly,male
252264,Andrew Cyrille,male
678265,Dan Sawyer,male
153980,Royal Philharmonic Orchestra,unknown
252291,Russell Malone,male
2120067,Brown Eyed Girls,unknown
3594634,Gnostic Trio,unknown
8673679,Stephen de Souza,male
252308,Wynton Kelly,male
252310,Bill Evans,male
252311,Jimmy Cobb,male
350615,Sonny Stitt Quartet,unknown
317856,Al Hibbler,male
1563049,Masada Quintet,unknown
252331,Brian Blade,male
252332,Dan Rieser,male
252333,Sam Yahel,male
252334,Kevin Breit,male
252337,Kenny Wollesen,male
55729,Kenny Garrett,male
252339,Jesse Harris,male
252340,Tony Scherr,male
317878,The Ornette Coleman Quartet,unknown
317879,The Horace Silver Quintet,unknown
252343,Jenny Scheinman,female
55738,Ramsey Lewis,male
252346,Adam Levy,male
252347,Adam Rogers,male
317886,The Ornette Coleman Double Quartet,unknown
4020672,Bruno Pernadas,male
55745,Freddie Hubbard,male
285123,Frank Perry,male
1268169,Jörg Hochapfel,male
1104336,The Teddy Charles Tentet,unknown
252370,Agnes Buen Garnås,female
383442,Tony Rivers,male
88534,Dr. Buzzard’s Original Savannah Band,unknown
1235419,Austin Peralta,male
252381,Nick Evans,male
252382,Jimmy Hastings,unknown
252383,Mike Ratledge,male
1366498,Øystein Moen,male
1366496,Алексей Козлов,male
743908,Louis Smith,male
252394,Lance Quinn,male
383468,Trevor Koehler,male
252397,Jerry Goodman,male
864278,明田川荘之,male
449016,Randy Jackson,male
547324,Dalton Smith,male
285181,David Lee,male
547326,Lya Stern,female
3299852,Alice Caymmi,female
940557,Côro Misto,unknown
317968,Philippe Combelle,male
350746,Martin Terefe,male
252447,Max Middleton,male
6248991,KOKOROKO,unknown
55839,Pigbag,unknown
1268264,Benjamin Shwartz,male
285231,Niels-Henning Ørsted Pedersen,male
285232,Allan Botschinsky,male
285233,Esko Linnavalli,male
4610610,Sampa the Great,female
383541,Tyrone Hill,male
383542,Samarai Celestial,male
318006,Master Henry Gibson,male
318009,Lenard S. Druss,male
449083,Brad Dutz,male
7363145,Ivan Taylor,male
318038,Maggie MacNeal,female
449115,松本健一,male
154207,Les Paul,male
1235564,Kenny Grohowski,male
154225,Jeff Bova,male
1104507,Jothan Callins,male
23165,Lalo Schifrin,male
318086,Neil Sidwell,male
252551,Mikko Mustonen,male
678537,Clarence Sharpe,male
416399,Chris White,male
88725,Phil Roy,male
678554,Bebo Valdés,male
514721,Carolyn Dennis,female
187045,Walter Afanasieff,male
252591,Chester Thompson,male
449199,The Indonesian All-Stars,unknown
219823,Jim Gilstrap,male
2284219,Francisco Torres,male
252605,Rolf Ericson,male
252606,Don Butterfield,male
252607,Dannie Richmond,male
252608,Quentin Jackson,male
252609,Dick Hafer,male
252610,Jaki Byard,male
252611,Charlie Mariano,male
318148,Jon Joyce,male
2742982,Trioscapes,unknown
416457,Kjell Westling,male
1006284,Freddy Rottier,male
285389,Chris McGregor,male
1727183,Gene Golden,male
285394,Ray Warleigh,male
1563357,Rich Perry,male
449248,Eddie Green,male
252641,Christian Vander,male
252642,Alain Hatot,male
252644,Stella Vander,female
318184,Michael Garrick,male
252648,Bernard Paganotti,male
547566,Emilie Lesbros,female
56047,Niagara,unknown
1071863,Silvana Malta,female
187134,Paul Lovens,male
187135,Paul Lytton,male
547592,Maurício Takara,male
449290,Shahzad Ismaily,male
547595,Tomasz Duda,unknown
449301,Peter Maas,male
351002,Jerzy Mazzoll,male
7199518,Aline Gonçalves,female
416553,Pete Wareham,male
449324,Bruce Lamont,male
2972461,Raphael Rabello,male
252728,Claus Ogerman,male
547646,青山純,male
416578,Gunter Hampel Group,unknown
252742,Billy Hart,male
1891146,The Jazz Giants ’56,unknown
514893,Jon Kip,male
252750,Chris Connor,female
613198,Bob Hammer,male
252752,Jim Black,male
252754,Andrea Parkins,female
547684,Susan Alcorn,female
383859,John Carter,male
678784,Ronnell Bright,male
646019,Jonathan Rathbone,male
285583,Pat Mastelotto,male
252818,Buddy Deppenschmidt,male
252819,Gene “Joe” Byrd,male
252820,Charlie Byrd,male
252821,Keter Betts,male
252822,Bill Reichenbach,male
285594,Kiko Loureiro,male
416672,Sol Schlinger,male
252838,Curtis Amy,male
252840,Doug Lubahn,male
514984,Maartje ten Hoorn,female
252845,Ray Neopolitan,male
285616,Markus Stockhausen,male
514997,Robert Dubow,male
252854,Greg Bowen,male
252860,Jimmie Haskell,male
285632,Barry Miles,male
3234764,Justin Tyson,male
678882,Kim Laskowski,female
1334250,Jupu Group,unknown
252913,Chuck Rainey,male
252914,Stephanie Spruill,female
252918,Margie Evans,female
154622,Xiu Xiu,unknown
252927,Andrew Borger,male
2579454,カリオカ,unknown
252934,Daru Oda,unknown
252940,Arthur Doyle,male
252949,Akira Tana,male
252953,Curtis Clark,male
973843,Steve Mosley,male
252960,Michael Cuscuna,unknown
252961,Roy Brooks,male
8281121,Alex Sill,male
285731,清水一登,male
285732,渡辺等,male
252965,Roger Humphries,male
23601,Chuck Treece,unknown
1563698,Pat Fritz,male
252985,Joe Romano,male
252987,Bill Pitman,male
89150,Vinicius Cantuária,male
252990,Buddy Collette,male
252992,Al Aarons,male
252993,Ernie Watts,male
252995,Pete Christlieb,male
252996,Jimmy Cleveland,male
2186307,Jean-Marc Phillips-Varjabédian,male
252998,Ray Brown,male
253002,Frank Vincent,male
253003,Nick DiMaio,male
220244,Terrace Martin,male
449621,Umberto Benedetti Michelangeli,male
3300442,KNOWER,unknown
253031,Ed Blackwell,male
253032,Brian Godding,male
318576,Victor Gaskin,male
941170,David Murray Quartet,unknown
351353,Ralph Humphrey,male
253049,Bill Dowdy,male
253051,Tim Hauser,male
1563772,Jurim Moreira,male
3955842,Mammal Hands,unknown
253059,François Cahen,male
253058,Francis Moze,male
253063,Booker Ervin,male
253064,Willie Dennis,male
253065,Horace Parlan,male
253066,Jimmy Knepper,male
265224,Trey Spruance,male
265225,Rebecca Moore,female
3366034,Melanie Dyer,female
318611,Oregon,unknown
941204,Colin Webster,male
318613,Wolter Wierbos,male
318610,Bobby Colomby,male
351389,Matt Schneider,male
89244,Dancing Fantasy,unknown
253087,Olavi Louhivuori,male
318624,Tim Landers,male
253092,Dewey Redman,male
253093,Sunny Murray,male
253095,Arthur Jones,male
253096,Claude Delcloo,male
515239,Michael Thompson,male
253098,Paul Bley,male
2612392,Rogério Boccato,male
253102,Grachan Moncur III,male
253103,Clifford Thornton,male
253105,Jacques Coursil,male
253106,Dave Burrell,male
384174,Sloche,unknown
23755,Miles Davis,male
416974,Willie Torres,male
253140,Marc Charig,male
351444,Yuko Fujiyama,female
351448,Jerome Cooper,male
2120920,Heroin and Your Veins,unknown
1236189,Frank Woeste,male
384226,David Stackenäs,male
515303,H. Jon Benjamin,unknown
154862,大友良英,male
384239,Ingo Bischof,male
384241,Peter Wolbrandt,male
253169,UMO Jazz Orchestra,unknown
1006849,Rodolfo García,male
285956,Lou Levy,male
161043,Joe Williamson,male
351504,Håkon Stene,male
253201,John Guerin,male
253203,Ian Underwood,male
318740,Steve Slagle,male
253205,Don “Sugarcane” Harris,male
253206,Alan Broadbent,male
11689235,Folie à quatre,unknown
1236248,Marc Goldberg,male
318746,Willie Smith,male
941339,Claudio Fasoli,male
941340,Bruno Biriaco,unknown
318750,Peter Lemer,male
449824,Mario Rivera,male
810268,Rafael Cortijo,male
318761,Jørgen Munkeby,male
810283,Steven Cassiers,male
23858,Daniel Lanois,male
253237,Marcus Roberts,male
482614,Sean Reinert,male
253242,Ralphe Armstrong,male
253245,Michael Tilson Thomas,male
1072439,Basile Leroux,male
253252,Manu Katché,male
384325,Marcin Wasilewski,male
56648,Leena Conquest,female
1432907,Jiří Cerha,male
1432911,Ondřej Konrád,male
356446,Lou Blackburn,male
369472,Tim Alexander,male
3267931,Zach Mayer,unknown
580957,Jon Riise,male
3562852,François Delporte,male
2481513,Eddy Gorecki,male
1727853,Marcel Bárta,male
580978,John Swana,male
1662329,Qba Janicki,male
1006970,Matt Lebofsky,male
646524,Donald Palma,male
5561726,Hasaan Ibn Ali,male
2219395,The Sun Ra Arkestra,unknown
351619,Neal Schon,male
679310,Ain Soph,unknown
318864,Lorenzo “Bag of Tricks” Brown,male
777623,平山万砂子,male
9199000,Flower Head Ensemble,unknown
253339,Sammy Figueroa,male
253338,Leonard Gibbs,male
777627,杉本喜代志,male
7658913,Camae Ayewa,female
253346,Corky Hale,female
286112,ሙላቱ አስታጥቄ,male
253345,Lewis Nash,male
253344,Rob Mathes,male
253349,Rob Mounsey,male
3693991,NNAMDÏ,male
253352,Ernie Farrow,male
253354,Marti McCall,female
253348,Shawn Pelton,male
253357,Don Ashworth,male
253358,Steve Little,male
810408,Bernd Kowalzik,male
220594,Jean‐Luc Ponty,male
482739,Ed Meares,male
253363,Billie Barnum,female
253367,George Coleman,male
384439,Louis Satterfield,male
318910,Sheila Jordan,female
253374,Michel Camilo,male
253379,Moacir Santos,male
548291,Bill Triglia,male
351683,Okyerema Asante,male
908742,Felix Farrar,male
548292,Clarence Shaw,male
417224,James Johnstone,unknown
712133,森山威男,male
253392,Wynton Marsalis,male
253394,Jeffrey “Tain” Watts,male
253395,Eddie Marshall,male
253396,Larry Nash,male
712149,Joey Calderazzo,male
318932,Chico Batera,male
253399,James Leary,male
1072601,Horace Silver Sextet,unknown
318939,Durval Ferreira,male
417247,Jason Köhnen,male
56799,Randy Crawford,female
1531389,Gilles Ouellet,male
253440,Rico Reyes,male
253441,Gregg Rolie,male
253443,Tommy Flanagan,male
253445,Percy Heath,male
253447,Misha Mengelberg,male
1039875,早坂紗知,female
253449,Fritz Hauser,male
351754,James Williams,male
122381,Jeremy Steig,male
122384,Jackie McLean,male
2711058,Walter Lang,male
5692949,Shubh Saran,male
253462,Han Bennink,male
253471,Leon Redbone,male
646690,Sonny Brown,male
253476,Barney Kessel,male
253477,Mose Allison,male
253478,Jon Hendricks,male
253481,Django Reinhardt,male
253482,Fats Waller,male
351788,青柳拓治,male
253485,Horace Tapscott,male
2874924,Sylvain Darrifourcq,male
2055729,Todd Phillips,male
253490,Dean Parks,male
3923505,Nick Murray,male
89650,Martin Moscrop,male
319029,Cooper-Moore,male
6774330,Amaro Freitas,male
646715,Pete Robinson,male
941628,Eli Keszler,male
351806,Gail Nelson,female
482881,Anthony Seck,male
384579,宮間利之とニューハード,unknown
1629766,Salvador Font,male
319048,David S. Ware,male
319051,Irene Aebi,female
319052,Jacques Thollot,male
2416210,Tisziji Muñoz,male
2514519,Calvin Wiersma,male
5693017,Cale Hawkins,male
89693,Sahib Shihab,male
89696,Ronald Mesquita,male
417404,صالح المهدي,male
1498751,Ivo Neame,male
56960,Joe Zawinul,male
351886,Jai Winding,male
319123,Colin Hemmingsen,male
1236629,Dżamble,unknown
7593621,Svaneborg Kardyb,unknown
3530391,Edwin Williams,male
253592,Charlie Haden,male
24218,Vanessa‐Mae,female
384668,Karl Fian,male
6610587,Germahn Nazario,male
1629854,René Mantegna,male
24223,Paul Jones,male
1334952,Valentina Magaletti,female
319155,Barney Perry,male
319157,Bobby Bryant,male
351926,Blue Effect,unknown
351927,Milan Vitoch,male
253632,Karl Jenkins,male
253633,John Marshall,male
712392,Kirk Covington,male
253641,Red Garland,male
4218567,Misha Panfilov,male
515782,Robert Frost,male
4677324,Konrad Agnas,male
253649,Omar Hakim,male
1334996,堅田喜三久,male
1629908,"Jesús ""Aguaje"" Ramos",male
122589,Tasha Thomas,female
843493,The Sorcerers,unknown
417518,SOIL&“PIMP”SESSIONS,unknown
4316913,Moses Boyd,male
351982,Tim Sparks,male
2580211,The Hiroshi Fukumura Quintet,unknown
220919,Peter Vermeersch,male
286465,Malcolm Cecil,male
253701,Roy Babbington,male
253702,Alan Skidmore,male
319239,Masahiko Kono,male
319246,Darryl Foster,male
1105682,Flávio Venturini,male
319251,Michael Zerang,male
253717,Paul Morgan,male
7560987,Micah Thomas,male
3399466,Amirtha Kidambi,female
384816,Armand Molinetti,male
1269555,Chris Dingman,male
1269556,Tyshawn Sorey,male
352064,Masujaa,male
1662785,Mathias Allamane,male
253762,Herlin Riley,male
4847,Saul Williams,male
253774,Randy Brecker,male
253776,Jim Beard,male
253777,Phil Woods,male
253779,Robben Ford,male
253780,Marvin “Smitty” Smith,male
253781,Romero Lubambo,male
253778,Hilton Ruiz,male
843609,佐山雅弘,male
450403,Pete Thomas,male
515943,Janne Martinkauppi,male
4185961,Tortilla Flat,unknown
4906859,Saagara,unknown
5824369,EABS,unknown
810863,Lucas Niggli,male
24444,The RAH Band,unknown
548734,Bob Fitzpatrick,male
319364,Aziza Mustafa Zadeh,female
778120,Joan Chapman,unknown
122763,Ray Mantilla,male
745365,Lionel Loueke,male
352156,Joe LaBarbera,male
319388,Maarten Altena,male
352161,Jochem van der Saag,male
319401,Mark Walker,male
253866,The Irish Film Orchestra,unknown
352173,Reine Fiske,male
1204142,Steve Hunt,male
1662904,Antoine Berjeaut,male
647106,Jean-Pierre Debarbat,male
1007566,Haruka Nakamura,male
286672,George Brooks,male
319448,Lester Lashley,male
319449,Kalaparusha Maurice McIntyre,male
319450,Alvin Fielder,male
221149,宇波拓,male
253936,Patrice Tison,male
253939,Slim Pezin,male
253942,Michel Delaporte,male
319479,Noah Howard,male
319480,Chicago Beau,male
385021,Phil Lee,male
221183,Steve Vai,male
385024,Dave Sheen,male
385030,Jim Mullen,male
1761289,Sean Jones,male
614413,Kees Kranenburg Jr.,unknown
253965,Eric Rigler,male
253969,J. Peter Robinson,male
253971,Daryl Stuermer,male
516115,Nick Martinis,male
253974,Michael Landau,male
253975,Don Myrick,unknown
155679,Stanton Moore,male
581666,Lyman Woodard,male
1630246,Wilson Lopes,male
253996,John Medeski,male
254008,Mireille Bauer,female
254009,Benoît Möerlen,unknown
254010,Didier Malherbe,male
254011,Dennis MacKay,male
254012,Allan Holdsworth,male
254016,Jeb Bishop,male
254018,Ken Vandermark,male
5464133,相澤徹カルテット,unknown
254029,Sara P. Smith,female
254065,Jimmy Garrison,male
352373,Jiří Kozel,male
254073,Ben Riley,male
90233,Joni Mitchell,female
319615,Markku Johansson,male
1892481,The Jahari Massamba Unit,unknown
5398659,Kate Gentile,female
319618,Tommy Körberg,male
352386,František Francl,unknown
1040522,菅原裕紀,male
155790,Pink Freud,unknown
297994,Endre Granat,male
254110,Frank Butler,male
1007779,Nivaldo Ornelas,male
4022438,Josefin Runsteen,female
352423,Seppo Kantonen,male
57521,Alan Parker,male
2023603,Billy Butler,male
942262,Heather Clark,female
942268,Cassandra Lynne Richburg,female
1990845,Nya ljudbolaget,unknown
319679,Janne Schaffer,male
5431491,Ezra Collective,unknown
4579527,Karel Cuelenaere,male
1925330,Vertú,unknown
319707,Helen Watson,female
254176,Doug Watkins,male
2154721,The Resonance Ensemble,unknown
975077,Michał Górczyński,male
6742248,M,unknown
319723,Reggie Washington,male
319724,David Gilmore,male
1401080,Miles Okazaki,male
516349,Abe Appleman,male
286985,Chris Rhyne,male
286987,Graham Lear,male
319761,Sonny Criss,male
319763,Joe Locke,male
57620,Buddy Rich,male
319764,Richie Cole,male
7037215,Non Violent Communication,unknown
254240,Vincent Chancey,male
1270053,Bastian Jütte,male
319789,Denis Charles,male
1138994,Ron ’Pate’s Debonairs,unknown
9167161,Szymon Pimpon,unknown
319804,Trudy Pitts,female
3989820,Battle Trance,unknown
549185,Larry Spencer,male
319813,Laurie Frink,female
516426,Eun Mee Ahn,unknown
319824,Dorothy Wade,female
516438,Monica Zetterlund,female
418137,Allan Schwartzberg,male
1532273,Kora Jazz Trio,unknown
156019,Jon Faddis,male
90492,Steve Thornton,male
57726,Raoul Björkenheim,male
2515346,Eino Tandre,male
156051,Quarteto em Cy,unknown
450969,中村達也,male
909726,Harry Urbont,male
1204639,Chaos Magick,unknown
319904,Robbie Kondor,male
352674,斎藤ネコ,male
319908,Steve Schaeffer,male
450986,Art Lande,male
647599,Michael Wertmüller,male
418226,Chuck Burgi,male
418232,Arthur Clarke,male
254394,Oscar Peterson,male
418236,John Etheridge,male
90559,Rubén Blades,male
254400,Ed Thigpen,male
680395,Ben Cullum,male
352720,梶原順,male
1630686,João Correia,male
3236342,Dylan Hart,male
1499648,Falu,female
320003,Buzz Feiten,male
451077,Michael Brown,male
385551,Laurence Pike,male
123412,Armando Peraza,male
320021,Barney Rachabane,male
320022,Francis Fuster,male
352793,Floyd Morris,male
123417,Charlie Palmieri,male
549407,Pavel Kostiuk,male
254497,Gary Gersh,male
418348,Bill Barron,male
90680,Buckshot LeFonque,unknown
549435,Anna Noakes,female
483912,鈴木茂,male
483913,後藤次利,male
123471,Egberto Gismonti,male
254546,Rashied Ali,male
254547,Ray Appleton,male
1106515,松本恒男,male
877151,John Glasel,male
3367523,Dezron Douglas,male
647782,David Soyer,male
320110,Buck Clarke,male
254578,Buddy Miles,male
1073779,Rickey Washington,male
320121,Don Kerr,male
320122,James Levi,male
549499,Sonny Rollins Quartet,unknown
582273,Åke Persson,male
451203,Mark Craney,male
254615,Basil Coetzee,male
287386,Frank Capp,male
549533,Gretchen Parlato,female
647856,Talibam!,unknown
