sechaba molefe;music of Africa,soul music,soundtrack
fana kekana;music of Africa,soul music,soundtrack
gugwana dlamini;music of Africa,soul music,soundtrack
ralph sharon;pop music,jazz fusion,jazz,big band
doug richeson;pop music,jazz fusion,jazz,big band
gary bias;soul music,rhythm and blues,disco,funk,jazz-funk,blues
leon bisquera;soul music,jazz-funk,disco
allen hinds;soul music,jazz-funk,disco
enzo todesco;soul music,jazz-funk,disco
roberto valley;soul music,jazz-funk,disco
louis eyene;electronic music,hip hop culture
françois eyene;electronic music,hip hop culture
abdou n'diaye;electronic music,hip hop culture
thierno bah;electronic music,hip hop culture
carina courteau;electronic music,hip hop culture
marie clarisse boka;electronic music,hip hop culture
farid eyenhi;electronic music,hip hop culture
sarah ann webb;acid jazz
kwane kwaten;acid jazz
ed baden powell;acid jazz
steve marston;acid jazz
sebastien allen;acid jazz
pascal consoli;acid jazz
vicky james;acid jazz
mary perce;acid jazz
george "spike" nealy;soul music,funk
nashville;soul music,funk
issa georgina cordova-soto;soul music,funk
martha harvin;soul music,funk
a. christian;soul music,funk
jeff watkins;soul music,funk
tyrone jefferson;soul music,funk
danny ray;soul music,funk
sheila wheat;soul music,funk
h. hartley;soul music,funk
todd owens;soul music,funk
keith jenkins;soul music,funk
lisa rushton;soul music,funk
c. moore;soul music,funk
j. kim;soul music,funk
jennifer bancale;soul music,funk
charles sherrell;soul music,funk
jimmy lee moore;soul music,funk
robert "mousey" thompson;soul music,funk
lalla badi;world music
tagmar badi;world music
dellali tefer;world music
madani;world music
hibaoui;world music
mechaouche;world music
bey alamine;world music
mohamed alamine;world music
tonia lô;music of Africa
el hadji nyang;music of Africa
assane ndoye cisse;music of Africa
hilaire chaby hary;music of Africa
bayo omar;music of Africa
mabeye diagne;music of Africa
ndongo mbaya;music of Africa
kaouding cissoko;music of Africa
aliouone diouf;music of Africa
cheb mami;world music
karim ziad;post-bop,world music,jazz fusion
serge lavalette;world music
mejdoub ftati;world music
mohammed menni;world music
mustafa mataoui;world music
youcef boukella;world music
fine;world music
lansine kouyate;music of Africa
yvon rosillette;music of Africa
djene doubaya;music of Africa
bessy gordon;music of Africa
alfio origlio;music of Africa
manu chambo;music of Africa
joey gilmore;soul music,blues
william bell;soul music,blues
trudy lynn;soul music,blues
henry parilla;soul music,blues
joel worrell;soul music,blues
anthony cunningham;soul music,blues
teddy dorth;soul music,blues
bryan cole;soul music,blues
earl ford;soul music,blues
jorg reiter;soul music,funk
peter tiehuis;soul music,funk
klaus graf;soul music,funk
penny ford;soul music,funk
take;soul music,funk
howard mccreary;rock music,blues
donald kinsey;blues
kenneth kinsey;blues
ralph kinsey;blues
rico mcfarland;rhythm and blues,blues
larry garner;blues
anthony thomas space;rhythm and blues
michael morrison;rhythm and blues
brain jones;rhythm and blues
greg smith;rhythm and blues
lucky peterson;soul music,rhythm and blues,gospel music,blues,country music
walter nelson;rhythm and blues
brent nance;rhythm and blues
james exun;rhythm and blues
bill eden;rhythm and blues
todd parsnow;rhythm and blues
nico assumpçao;post-bop,Latin jazz
helio alves;post-bop,Latin jazz
jimmy jackson;hard bop,jazz-funk
john mooney;Dixieland jazz,blues
johnny vidacovich;Dixieland jazz,blues
jon "king" cleary;Dixieland jazz,blues
james singleton;Dixieland jazz,blues
alvin "red" tyler;jazz fusion,blues,Dixieland jazz
terry manuel;soul music,funk,blues
erik tolb;soul music,funk,blues
rené baños;a cappella
carlos diaz;a cappella
abel sanabria;a cappella
luis alzaga;a cappella
sergio pereda;a cappella
reynaldo sanler;a cappella
jessica grace;rock music,a cappella
christie winn;rock music,a cappella
karina denike;rock music,a cappella
jenni little;rock music,a cappella
delious kennedy;pop music,soul music
jamie jones;pop music,soul music
tony borowiak;pop music,soul music
alfred nevarez;pop music,soul music
reggie green;pop music,soul music
sammy "tre" balfour;pop music,soul music
coline pellaton;Gypsy jazz
thierry chatelain;Gypsy jazz
ronnie laws;crossover jazz
robert baley;crossover jazz
greg assing;crossover jazz
paapa j;crossover jazz
kari bannerman;crossover jazz
sam djengue;crossover jazz
donald gamble;crossover jazz
michele laws;crossover jazz
ghigade palma;crossover jazz
citta balley;crossover jazz
didier hussenot;boogie-woogie
linda taylor;pop music,jazz fusion
sean maccurley;pop music,jazz fusion
claudette;pop music,jazz fusion
gonsat tulku rinpoch;world music
geshe yeshe palden;world music
geshe kyije rabyang;world music
geshe lhapka;world music
geshe yeshe gyatso;world music
geshe thupten sonam;world music
thupten rabgyal;world music
ogen rinzin;world music
thupten nyima;world music
lobsang tsering;world music
sonam yoezer;world music
lobsang phuwstok;world music
choenya;world music
jhampa thardoe;world music
dhundup;world music
lhungrig;world music
geoffrey williams;pop music,soul music,funk
harry morgan;pop music,soul music,funk
alan vosper;pop music,soul music,funk
steve walters;pop music,soul music,funk
simon hale;pop music,soul music,funk
gillian wisdom;pop music,soul music,funk
baden powell;music of Brazil
dewey redman;bebop,post-bop,free jazz
philipp schaufelberger;bebop,post-bop,free jazz
hans dulfer;jazz fusion
boris van der lek;jazz fusion
kino haitsma;jazz fusion
egon verhoeven;jazz fusion
ishaq van niel;jazz fusion
hans eykennar;jazz fusion
carlos garcia;world music,jazz,vocal music
bob arnedo;jazz
osmar costa filho;jazz
tony garcia;jazz
evaristo perez;jazz
drew zingg;funk,jazz-funk
david delhomme;funk,jazz-funk
david ward;funk,jazz-funk
m-rock;hip hop culture,funk
top-steen;hip hop culture,funk
davono;hip hop culture,funk
cheeze;hip hop culture,funk
ian persson;hip hop culture,funk
dan helgessen;hip hop culture,funk
peter "noos" johansson;hip hop culture,funk
torbjörn stensson;hip hop culture,funk
thierry savary;reggae
serge marendaz;reggae
blaise schmidli;reggae
jean-pierre "jip" dugon;reggae
bernie pitters;ska,reggae
larry silvera;ska,reggae
winston grenman;ska,reggae
maxi priest;rock music,reggae
khadessia bass;rock music,reggae
heather cunnings;rock music,reggae
audley "chizzy" chisholm;rock music,reggae
richard "goofy" campbell;rock music,reggae
herby harris;rock music,reggae
osbourne elliott;rock music,reggae
collin elliott;rock music,reggae
seiji uguchi;blues
dino goccia;blues
john ploter;blues
roger cotton;blues
joe thomas;rhythm and blues
mike eppley;rhythm and blues
tom rose;rhythm and blues
curtis nutall;rhythm and blues
bony fields;rhythm and blues
james exumtb;rhythm and blues
tamara stovall;rhythm and blues
kristen gray;rhythm and blues
debbie harry;post-bop,rock music
bill ware;post-bop
roy nathanson;post-bop
josh roseman;post-bop
edwin j. rodriguez;post-bop
michael thomas;vocal music,classical music
jacqueline thomas;vocal music,classical music
ian belton;vocal music,classical music
paul cassidy;vocal music,classical music
bruse thomas;punk rock,alternative rock
maurice magnoni;big band,avant-garde music,jazz,free jazz
yvan ischer;big band,avant-garde music,jazz,free jazz
stefano saccon;big band,avant-garde music,jazz,free jazz
maurizio bionda;big band,avant-garde music,jazz,free jazz
miroslav vitous;cool jazz
junko onishi;post-bop
dairiki hara;post-bop
alfredo alias;jazz,vocal music
marvin sewell;jazz,vocal music
anthony peterson;jazz,vocal music
hugo reatz;post-bop
paul wertico;jazz,vocal music
jesse davis;bebop,vocal music
charles mcpherson;bebop,vocal music
alvester garnett;bebop,vocal music
anis laghzaoui;world music
samir sijlamassi;world music
yonnel lallouz;world music
karim slaoui;world music
mohamed el ghazi;world music
rouäa;world music
russell freeman;jazz fusion,crossover jazz
david kochanski;jazz fusion,crossover jazz
david anderson;jazz fusion,crossover jazz
tony gold;pop music,dancehall
christopher birch;pop music,dancehall
michael fletcher;pop music,dancehall
robert zapata;pop music,dancehall
paul kastrick;pop music,dancehall
orlando valle;Latin jazz
céline chauveau;Latin jazz
irving acao;bossa nova,Latin jazz,Afro-Cuban jazz
alexander brown;Latin jazz
yan carlos artime;Latin jazz
oscar rodriguez;Latin jazz
roberto vizcaino;bossa nova,Latin jazz,Afro-Cuban jazz
michael mossman;Latin jazz
adam kolker;Latin jazz
hector martignon;Latin jazz
jairo moreno;Latin jazz
vince cherico;Latin jazz
marcel schefer;music of Brazil
juan munguia;music of Brazil
juan carlos abreu;music of Brazil
michi wipf;music of Brazil
beat von wattenwyl;music of Brazil
sebastien gagneux;music of Brazil
balz schwab;music of Brazil
carlo schob;music of Brazil
bernhard schoch;music of Brazil
stephan "gesa" geiser;big band,funk,jazz-funk,music of Brazil
miguel castillo;music of Brazil
toni martinez;music of Brazil
erwin brünisholz;music of Brazil
juan "juancy" martinez;music of Brazil
daúde;pop music,música popular brasileira
joão guilherme valdetaro;pop music,música popular brasileira
nani dias;pop music,música popular brasileira
josé marcos de almeida;pop music,música popular brasileira
antonio francisco costa;pop music,música popular brasileira
jules brookes;rhythm and blues,acid jazz
donna gardier;rhythm and blues,acid jazz
andy wallace;rhythm and blues,acid jazz
mick ball;rhythm and blues,acid jazz
mat colman;rhythm and blues,acid jazz
ricky reid;rhythm and blues,acid jazz
james mack;soul music,jazz-funk,acid jazz
alex norris;soul music,jazz-funk,acid jazz
avi leibovich;soul music,jazz-funk,acid jazz
chris margary;soul music,jazz-funk,acid jazz
mari boine;world music
carlos quispe;world music
roger ludvigsen;world music
hege rimestad;world music
gjermund silset;world music
helge norbakken;world music
william henderson;hard bop,free jazz
steve neil;hard bop,free jazz
hamid drake;hard bop,free jazz
tony mason;neo soul,rhythm and blues
frank felix;neo soul,rhythm and blues
matt coldrick;neo soul,rhythm and blues
jonathan shorten;neo soul,rhythm and blues
nat augustine;neo soul,rhythm and blues
kenny wellington;neo soul,rhythm and blues
david baptiste;neo soul,rhythm and blues
linda muriel;neo soul,rhythm and blues
gordon clay;jazz
jonathan maron;jazz
fabio morgera;jazz
jay rodriguez;jazz
genji siraisi;jazz
chris theberge;jazz
david jensen;jazz
shabaam sahdeeq;rapping,jazz
tony cofie;rapping,jazz
david angol;rapping,jazz
gareth williams;rapping,jazz
julian crampton;rapping,jazz,acid jazz
tansay halal ibrahim;rapping,jazz
habib koité;music of Africa
souleymane ann;music of Africa
baba sissoko;music of Africa
abdoul wahab berthe;music of Africa
boubacar sidibe;music of Africa
lokua kanza;music of Africa
julia sarr;music of Africa
didi ekukuan;music of Africa
sixu tidiane touré;music of Africa
catia constantin;music of Africa
dondieu devin;music of Africa
bobby jocky;music of Africa
jeff kelner;music of Africa
frédéric savio;music of Africa
christian templet;music of Africa
george momboye;music of Africa
darryl hunt;alternative rock,traditional folk music
andrew rakenn;alternative rock,traditional folk music
jem finer;alternative rock,traditional folk music
james mcnally;alternative rock,Afrobeat,traditional folk music
jamie clarke;alternative rock,traditional folk music
mark ledford;vocal music,acid jazz
sybil;acid jazz
vince evans;acid jazz
gerry brooks;acid jazz
paulinho mendonça;contemporary R&B
simone roerade;contemporary R&B
jörgen carlsson;contemporary R&B
johan axelsson;contemporary R&B
niki wallin;contemporary R&B
wojtek goral;contemporary R&B
melissa 't hart;contemporary R&B
paolo campioli;rock music
federico poggiopollini;rock music
antonio righetti;rock music
roberto pellati;rock music
mick taylor;rock music
paul cantwell;alternative rock
pearse halpin;alternative rock
gavin glass;alternative rock
césar camargo mariano;music of Brazil,jazz
leo traverssa;music of Brazil,jazz
pedro camargo;music of Brazil,jazz
adriano giffoni;music of Brazil
luiz alvez;música popular brasileira
josé oliveiro borges;samba,reggae
vicente augusto de sales santana;samba,reggae
isabelle cordeiro nogueira;samba,reggae
andré becker;música popular brasileira,samba,reggae
carla visi;samba,reggae
orlando costa marcolino;samba,reggae
florisvaldo ramos;samba,reggae
mario augusto cardoso de almeida;samba,reggae
joao mauricio silveira wanderley dos santos;samba,reggae
jonathan falcão;samba,reggae
armando "armandinho" da costa macêdo;jazz fusion,music of Brazil
aroldo macedo;jazz fusion,music of Brazil
andré macêdo;jazz fusion,music of Brazil
daniel macedo;jazz fusion,music of Brazil
alberto macedo;jazz fusion,music of Brazil
iacoces simoes;jazz fusion,music of Brazil
paulo henrique lima adachi;music of Brazil
jorge eduardo brasil de carvalho;music of Brazil
jamilson jorge santana dos santos;music of Brazil
josé sattamini juniór;music of Brazil
claudimar de oliveira gomes;music of Brazil
elizabeth cristina dias graziani;music of Brazil
raimundo noud;music of Brazil
marcia short;music of Brazil
val;music of Brazil
alberto;music of Brazil
dende;music of Brazil
tata;music of Brazil
abara;music of Brazil
bujão;music of Brazil
camundigs;music of Brazil
popo;music of Brazil
cara de pizza;music of Brazil
rodney holmes;post-bop,music of Latin America,jazz fusion,crossover jazz,rock music,jazz
james beard;post-bop,jazz fusion,crossover jazz
mcgregor;alternative rock,pop music,folk rock
quan howell;gospel music,soul music,rhythm and blues
trenon graham;gospel music,soul music,rhythm and blues
daryl boudreaux;gospel music,soul music,rhythm and blues
mark haynes;gospel music,soul music,rhythm and blues
billy steele;gospel music,soul music,rhythm and blues
larry sims;gospel music,soul music,rhythm and blues
patricia lacy;gospel music,soul music,rhythm and blues
javetta steele;gospel music,soul music,rhythm and blues
gary hines;gospel music,soul music,rhythm and blues
carl pertile;gospel music,soul music,rhythm and blues
wanda lewis;gospel music,soul music,rhythm and blues
geoffrey jones;gospel music,soul music,rhythm and blues
carrie harrington;gospel music,soul music,rhythm and blues
terrence frierson;gospel music,soul music,rhythm and blues
core cotton;gospel music,soul music,rhythm and blues
levi jr. seacer;gospel music,soul music,rhythm and blues
david "lads" sánchez;blues
javier vargas;blues
jeff espinoza;blues
fran montero;blues
manuel de lucena;blues
little richard;rock and roll
jesse boyce;rock and roll
john helms;rock and roll
kelvin holly;rock and roll
derrick martin;rock and roll
wayne chaney;rock and roll
guy higginbotham;rock and roll
charmis davis;rock and roll
charles glenn;rock and roll
james nelson;rock and roll
shawn johnson;rock and roll
luciano luisi;pop music,folk rock
lisa hunt;pop music,folk rock
mino vergnashi;pop music,folk rock
derek wilson;pop music,folk rock
jeff lorber;jazz fusion,crossover jazz
gary meek;jazz fusion,crossover jazz
herb alpert;jazz fusion,crossover jazz
joel taylor;jazz fusion,crossover jazz
ricke minor;soul music,jazz,vocal music
brody buster;country music,rhythm and blues
robert campo;swing music,rhythm and blues
melvin taylor;blues
james knowles;blues
debby hastings;rock and roll,rhythm and blues
al weisman;rock and roll,rhythm and blues
nunziu signore;rock and roll,rhythm and blues
dave johnson;rock and roll,rhythm and blues
john kakte;rhythm and blues
raymond stewart;rhythm and blues
wayman chapman;soul music
everett freeman;soul music
jimmy dykes;soul music
kathryn bowser;soul music
greg clark;soul music
milton comeaux;soul music,blues
yvette preyer;soul music,blues
matt rohde;soul music,blues
vanessa townsell;soul music,blues
makayla hart;soul music,blues
myra walker;soul music,blues
james kinard;soul music,blues
luis salinas;Latin jazz
bob maize;hard bop,jazz fusion
harold mason;hard bop,jazz fusion
ron stout;hard bop,jazz fusion
doug webb;hard bop,jazz fusion
steve baxter;hard bop,jazz fusion
phil vieux;hard bop,jazz fusion
michael o'neil;crossover jazz,rhythm and blues
ronny johnson;jazz fusion,blues
haji ahkba;jazz fusion,blues
billy johnson;music of Latin America,rock music
wilbert gill;music of Latin America,rock music
andrew woolfolk;jazz fusion,big band
gregory cass;bebop,big band,crossover jazz
tito carrillo;bebop,big band,crossover jazz,jazz fusion
aaron white;bebop,big band,crossover jazz
jason johnson;bebop,big band,crossover jazz
ian torres;bebop,big band,crossover jazz
tom stark;bebop,big band,crossover jazz
cory walvidh;bebop,big band,crossover jazz
matt stiehr;bebop,big band,crossover jazz
dan di esare;bebop,big band,crossover jazz
kevin sheehan;bebop,big band,crossover jazz,jazz fusion
jerry lowery;bebop,big band,crossover jazz
marty mcmasters;bebop,big band,crossover jazz
kenneth henderson;bebop,big band,crossover jazz
jose niquill;bebop,big band,crossover jazz
micky brown;bebop,big band,crossover jazz
jolie jones;bebop,big band,crossover jazz,jazz
adam hootnick;bebop,big band,crossover jazz
mark nagy;bebop,big band,crossover jazz
mike wilkens;bebop,big band,crossover jazz
ron modell;big band,jazz fusion
stephanie knox;big band
eric levy;bebop,big band,crossover jazz
chris gorcick;bebop,big band,crossover jazz
todd howell;bebop,big band,crossover jazz
mark dahl;bebop,big band,crossover jazz
michel bastet;jazz
gaspard glaus;jazz
pascal desarzens;jazz
helmut hattler;hip hop culture,ambient music,acid jazz
joo kraus;hip hop culture,ambient music,acid jazz
dupré "doitall" kelly;hip hop culture
funky man;hip hop culture
lords jazz;hip hop culture
sebastien rocca;gangsta rap,rapping
clarck ebara;gangsta rap,rapping
komindo assogba;gangsta rap,rapping
raphton;gangsta rap,rapping
farid azirou;gangsta rap,rapping
neal caine;jazz
john beasley;jazz fusion,jazz-funk
hilary jones;blues,jazz fusion,jazz-funk,rock music
denny freeman;rhythm and blues
tony braunagel;rhythm and blues
joe sublett;rhythm and blues
darrell leonard;rhythm and blues
don byron;traditional folk music,jazz
bob debellis;traditional folk music,jazz
james zollar;traditional folk music,jazz
charles lewis;traditional folk music,jazz
uri caine;traditional folk music,jazz
drew gress;traditional folk music,jazz
diane gaffney;pop music,soul music
mohamed kashoggi;pop music,soul music
georg neill;pop music,soul music
john golden;pop music,soul music
ado fukuhara;pop music,soul music
karin martusewicz;pop music,soul music
philipp pluhar;pop music,soul music
paulo ramos;bossa nova,música popular brasileira,samba
françois d'amours;bossa nova,música popular brasileira,samba
guy dubuc;bossa nova,música popular brasileira,samba
monica freire;bossa nova,música popular brasileira,samba
vovô saramanda;bossa nova,música popular brasileira,samba
dan gigon;bossa nova,música popular brasileira,samba
yves gigon;bossa nova,música popular brasileira,samba
marla glen;rhythm and blues
michel crosio;rhythm and blues
benjamin court;rhythm and blues
stephan baudat;rhythm and blues
reinhold schwarzwald;rhythm and blues
cederic dupin;rhythm and blues
romeyn nesbitt;rhythm and blues
leila vigne;rhythm and blues
valerie hohn;rhythm and blues
martin schmid;big band
johannes gutfleich;big band
daniel aebi;big band,funk,jazz-funk
giorgos antoniou;big band
rolf mosele;big band
stewy von wattenwyl;big band
ruedi wettstein;big band
lukas helbling;big band
jürgen hagenlocher;big band
veronika reiff;big band
gilles aubry;big band
reto zumstein;big band
bernhard bamert;big band,funk,jazz-funk
daniel felber;big band
daniel woodtli;big band
andrea müller;big band
christoph flueler;big band
matthias spillmann;big band
manuel jaggi;big band
bert joris;big band
goran bregović;world music,soundtrack
zorz grujic;world music,soundtrack
ognjen radivojevic;world music,soundtrack
dragan celevski;world music,soundtrack
miroljub markovic;world music,soundtrack
caslav corokalo;world music,soundtrack
dejan manigodic;world music,soundtrack
jovan malijokovic;world music,soundtrack
bokan stankovic;world music,soundtrack
nenad jelic;world music,soundtrack
lidia dakova ilieva;world music,soundtrack
daniela lubenova;world music,soundtrack
snejanka borisova;world music,soundtrack
ludmila radkova;world music,soundtrack
doudou n'diaye rose;world music,jazz
hugh ragin;world music,jazz
tidiane gaye;world music,jazz
jamaaladeen tacuma;world music,jazz
assane diop;music of Africa,world music,jazz
darryl burgee;world music,jazz
big brother hakim;world music,jazz
fernanda abreu;pop music,funk,música popular brasileira
fernando vidal;pop music,funk,música popular brasileira
aurelio dias;pop music,funk,música popular brasileira
jovi;pop music,funk,música popular brasileira
berna ceppas;pop music,funk,música popular brasileira
ricardo fiuza;pop music,funk,música popular brasileira
julio borges;pop music,funk,música popular brasileira
tche leal;pop music,funk,música popular brasileira
g. love;alternative rock,alternative hip hop,blues
marco prince;hip hop culture,funk,rock music
yarol poupaud;hip hop culture,funk,rock music
niktub baby;hip hop culture,funk,rock music
krishou monthieux;hip hop culture,funk,rock music
kazufumi miyazawa;pop music,rock music
takashi kobayashi;pop music,rock music
hiromasa yamakawa;pop music,rock music
takao tochigi;pop music,rock music
naoki ito;pop music,rock music
kenji imafuktu;pop music,rock music
yoshihiko miza;pop music,rock music
tamao fuji;pop music,rock music
morgan fisher;pop music,rock music
naomune anzai;pop music,rock music
tateo arisawa;pop music,rock music
yoshinari takegami;pop music,rock music
judith banal;pop music,rock music
sasuga minami;pop music,rock music
jim bogios;pop music,rock music,folk rock
r. scott bryan;pop music,rock music,folk rock
jeff trott;pop music,rock music,folk rock
todd wolfe;pop music,rock music,folk rock
space;pop music,folk rock
paddy moloney;traditional folk music
derek bell;traditional folk music
martin fay;traditional folk music
seán keane;traditional folk music
matt molloy;traditional folk music
kevin conneff;traditional folk music
ian o'donoghue;pop music,folk rock
calder spanier;jazz fusion,jazz-funk,acid jazz
scott amendola;jazz fusion,jazz-funk,acid jazz
bean!;funk,jazz-funk
tamara canovo;funk,jazz-funk
andreas michel;funk,jazz-funk
stefan schneider;funk,jazz-funk
bernhard haeberlin;funk,jazz-funk
thomas reinecke;funk,jazz-funk
ohlê gagneux;funk,jazz-funk
ian mussington;rock music,funk,blues
don falzone;cool jazz,blues
charlie kohlmeyer;cool jazz,blues
cornelius watkins;gospel music,soul music
merlin lucious;gospel music,soul music
harvey watkins, jr.;gospel music,soul music
victor allen;gospel music,soul music
wallace strickland;gospel music,soul music
theo thompson;gospel music,soul music
norman williams;gospel music,soul music
marzel richardson;gospel music,soul music
ira tucker;gospel music,vocal music
paul owens;gospel music,vocal music
howard carroll;gospel music,vocal music
carl davis;gospel music,vocal music
nicolette love suwoton;electronica
oge okoh;electronica
dike ohoh;electronica
andy humphreys;electronica
steve harkness;electronica
dj pogo;hard bop,jazz fusion
ahmed imhotep;hard bop,jazz fusion
oroh angiama;hard bop,jazz fusion
dj sparki;hard bop,jazz fusion
bob meyer;hard bop,post-bop
salvatore bonafede;hard bop,post-bop
ed schuller;hard bop,post-bop
carmen castaldi;hard bop,post-bop
erik friedlander;hard bop,post-bop
billy drewes;hard bop,post-bop
john mckenna;hard bop,post-bop
harvey wainapel;hard bop,post-bop
ron kozak;hard bop,post-bop
jose davila;post-bop,salsa,Latin jazz
charli persip;post-bop
bob sheppard;post-bop,jazz fusion
winston rollins;ska,reggae
clifton morrison;ska,reggae
stephen marley;reggae
cedella marley;reggae
sharon marley prendergast;reggae
erica newell;reggae
delroy cooper;reggae
squidly cole;reggae
carol mclaughn;reggae
howard messean;reggae
everald wray;reggae
hans haag;music of the Caribbean
luzian renidear;music of the Caribbean
susana tewud;music of the Caribbean
vreni struby;music of the Caribbean
sonia azimi;music of the Caribbean
tobias jundt;music of the Caribbean
kurt tripont;music of the Caribbean
marie-christine schmid;music of the Caribbean
josé basarte;music of the Caribbean
trudy schoenen borger;music of the Caribbean
urs buchmann;music of the Caribbean
romy friegurgerhaus;music of the Caribbean
zaboo;music of the Caribbean
mority fiscmer;music of the Caribbean
rene vaugneux;music of the Caribbean
marianne trüb;music of the Caribbean
karen siber;music of the Caribbean
junior gill;music of the Caribbean
erika moml;music of the Caribbean
silvy finsterwald;music of the Caribbean
lilo lortscher;music of the Caribbean
margritm fischer;music of the Caribbean
ursilla vidi;music of the Caribbean
silvia schumacher;music of the Caribbean
yvonne grossenbacher;music of the Caribbean
peter genner;music of the Caribbean
lisselotte goepel;music of the Caribbean
liya mayoz;music of the Caribbean
claudine kunz;music of the Caribbean
brigitte fischer;music of the Caribbean
volkmar zolliker;music of the Caribbean
peter datwzler;music of the Caribbean
denise widmer;music of the Caribbean
silvia kempf;music of the Caribbean
kohji tohyama;hard bop,post-bop
nobuo fujii;hard bop,post-bop
changuito;music of Latin America,jazz
john benitez;music of Latin America,jazz
sherman irby;music of Latin America,jazz
eve cornelious;music of Latin America,jazz
mayra sanchez;jazz fusion,music of Latin America,Afro-Cuban jazz
irving acco;jazz fusion,music of Latin America,Afro-Cuban jazz
basilio marquez;jazz fusion,music of Latin America,Afro-Cuban jazz
jorge reyes;jazz fusion,music of Latin America,Afro-Cuban jazz
adel gonzalez;jazz fusion,music of Latin America,Afro-Cuban jazz
josé miguel meléndez;jazz fusion,music of Latin America,Afro-Cuban jazz
michael ludonga;music of Africa
dizu plaatjies;music of Africa
simpiwe matole;music of Africa
mzwandile qotoyi;music of Africa
mandla lande;music of Africa
blackie mbizela;music of Africa
lungiswa plaatjies;music of Africa
nondzondelelo galada;music of Africa
nonhle sylvester;music of Africa
mantombi matotiyane;music of Africa
papa wemba;music of Africa
patrick marie-magdelaine;music of Africa
patrick etonde bebey;music of Africa
pierre-valerie lobe;music of Africa
xavier jouvelet;music of Africa
isabelle gonzalez;music of Africa
jean-luc leonardon;music of Africa
charles henri obin-yapi;music of Africa
mike robinson;music of Africa
perla;pop music,world music
marc hadley;pop music,world music
maria mendonca;pop music,world music
kieth clouston;pop music,world music
b. k. chandrashekar;pop music,world music
martin gordon;pop music,world music
jason smith;pop music,world music
pauline taylor;downtempo,electronica,trip hop
jamie catto;downtempo,electronica,trip hop
matthew william "matty" benbrook;downtempo,electronica,trip hop
catherine warwick;downtempo,electronica,trip hop
mal hyde-smith;downtempo,electronica,trip hop
paulo calasans;música popular brasileira
leonardo reis;música popular brasileira,folk rock
gustavo leite;música popular brasileira
armando marcal;música popular brasileira
walmir gil;música popular brasileira
francois lima;música popular brasileira
marcelo martins;música popular brasileira
glauton campello;música popular brasileira
marcelo mariano;música popular brasileira
binho;música popular brasileira,samba,reggae
orlandinho;música popular brasileira
leila gomes;música popular brasileira
cilene de brito;música popular brasileira
sissi melo;música popular brasileira
roseval evangelista;música popular brasileira
guiga scott;música popular brasileira
gerson barbosa;música popular brasileira
claudio borrelli;música popular brasileira
tata fernandes;música popular brasileira
marcelo cotarelli;música popular brasileira
hugo hori;música popular brasileira
webster santos;música popular brasileira
simone soul;música popular brasileira
mauro sanches;música popular brasileira
beto jamaica;música popular brasileira
carlos magno;música popular brasileira
mister putuca;música popular brasileira
tião oliveira;música popular brasileira
edinho;música popular brasileira
fernando padre;música popular brasileira
ito bispo;música popular brasileira
cassia aguiar;música popular brasileira
silvana;música popular brasileira
jacaré;música popular brasileira
carla perez;música popular brasileira
compadre washington;música popular brasileira
adriana mezzadri;música popular brasileira,samba,rock music
laerke ringstea;música popular brasileira,samba,rock music
greg lake;progressive rock
keith emerson;progressive rock
carl palmer;progressive rock
rick davies;progressive rock
mark hart;progressive rock
john helliwell;progressive rock
carl verheyen;progressive rock
lee thornberg;progressive rock
cliff hugo;progressive rock
jesse siebenberg;progressive rock
bob siiebenberg;progressive rock
bruce katz;rhythm and blues,jazz
rod carey;rhythm and blues,jazz
per hanson;rhythm and blues,jazz
jeff healey;rhythm and blues,blues,boogie-woogie,country music,rock music
joe rockman;rock music,blues
philip sayce;rock music,blues
tom stephen;rock music,blues
jimmie vaughan;blues
bill willis;blues
billy pitman;blues
dennis king;blues
calven burns;blues
magnus fiennes;hard rock,blues
guy pratt;hard rock,blues
bob sheehan;rock music,blues
chan kinchla;rock music,blues
brandan hill;rock music,blues
kevin mahogany;post-bop,jazz fusion,jazz,vocal music
james weidman;jazz,vocal music
dave stryker;jazz,vocal music
tyrone clark;jazz,vocal music
todd strait;jazz,vocal music
rose stone;rhythm and blues,funk
hershall kennedy;rhythm and blues,funk
robert samm;rhythm and blues,funk
noel t. closson;rhythm and blues,funk
philip bailey;blues,rhythm and blues,funk,disco
verdine white;blues,rhythm and blues,funk,disco
sheldon reynolds;blues,rhythm and blues,funk,disco
ralph johnson;blues,rhythm and blues,funk,disco
mike mcknight;rhythm and blues,funk,disco
david romero;blues,rhythm and blues,funk,disco
b. david whitworth;blues,rhythm and blues,funk,disco
reggie young;blues,rhythm and blues,funk,disco
dee dee weathers;rhythm and blues,funk,disco
kayusha simpson;blues,rhythm and blues,funk,disco
charles aznavour;jazz
john goldsby;jazz
lambert wilson;jazz
david soul;jazz
jonathan butler;soul music,jazz fusion,jazz
rolf roemer;jazz
rüdiger baldauf;jazz
nick bearde;vocal music
joey blake;vocal music
pierre cook;vocal music
julee cruise;vocal music
kirsten falke;vocal music
beth quist;vocal music
rhiannon;vocal music
marlon saunders;vocal music
david worm;vocal music
tony st. james;soul music,jazz
brian price;soul music,jazz
bill steinway;soul music,jazz
derrick murdock;soul music,jazz
jean-michel kajdan;blues,jazz
alfredo mojica;jazz-funk
byron jackson;jazz-funk
burni fian;big band,jazz-funk
