1081525,Fred Payne,,1,United States
397562,Larry Fallon,1936,1,United States
379267,Malcolm Cecil,1937,1,United Kingdom
313578,Marlo Henderson,1948,1,United States
1929728,Myron Polenberg,,1,United States
1167872,Stanislaw Zagorski,1933,1,Poland
36745,Red Garland,1923,1,United States
37027,Bobby Timmons,1935,1,United States
523535,Jymie Merritt,1926,1,United States
3462,Dizzy Gillespie,1917,1,United States
3698,Sonny Stitt,1924,1,United States
364406,Charlie Persip,1929,1,United States
20691,Ray Bryant,1931,1,United States
601245,Tommy Bryant,1930,1,United States
1814064,Al Clarke,,1,United Kingdom
56580,Bobbi Humphrey,1950,2,United States
359151,Freddie Waits,1943,1,United States
693723,George Butler,1931,1,United States
536790,Harold Mabern,1936,1,United States
440006,Norman Seeff,1939,1,United States
1006578,S. Neil Fujita,1921,1,United States
2461,Duke Ellington,1899,1,United States
438356,Jimmy Hopps,1939,1,United States
383798,Joel Dorn,1942,1,United States
871196,Ron Burton,1934,1,United States
359386,Steve Novosel,1940,1,United States
145989,Pedro Iturralde,1929,1,Spain
956631,Eric Peter,1935,1,Switzerland
956626,Peer Wyboris,1937,1,Germany
59238,Anna Russell,1911,2,Canada
737833,Bjørnar Andresen,1945,1,Norway
1943988,Göte Nilsson,,1,Sweden
22839,Jan Garbarek,1947,1,Norway
315993,Jon Christensen,1943,1,Norway
183502,Manfred Schoof,1936,1,Germany
5776,Red Mitchell,1927,1,United States
48863,Terje Rypdal,1947,1,Norway
44072,Albert Ayler Trio,,,United States
44069,Albert Ayler,1936,1,United States
57022,Gary Peacock,1935,1,United States
325150,Howard Bernstein,1963,1,United Kingdom
353817,Sunny Murray,1936,1,United States
434772,Frank Laico,,1,United States
2457628,Swing Journal,,,Japan
673885,Bob Cato,1923,1,United States
554160,Fred Plaut,1907,1,United States
1367105,Howard A. Roberts,1925,1,United States
50162,Azar Lawrence,1953,1,United States
107705,Brian Auger,1939,1,United Kingdom
81789,Buster Williams,1942,1,United States
148995,Gary Bartz,1940,1,United States
568840,Guilherme Franco,1946,1,Brazil
38330,Eberhard Weber,1940,1,Germany
452609,Ack van Rooyen,1930,1,Netherlands
966284,Peter Giger,1939,1,Switzerland
445818,Rainer Brüninghaus,1949,1,Germany
694721,Chief Bey,1913,1,United States
436390,Clifford Jordan,1931,1,United States
39483,Lonnie Liston Smith,1940,1,United States
356883,Sirone,1940,1,United States
4326,Chet Baker,1929,1,United States
975050,Bob Neel,,1,United States
873914,Carson Smith,1931,1,United States
751915,Esmond Edwards,1927,1,United States
370194,George Duvivier,1920,1,United States
426725,Joe Goldberg,1932,1,United States
424943,Leroy Jenkins,1932,1,United States
454725,Bill Szymczyk,1943,1,United States
729854,Clifford Jarvis,1941,1,United States
1160244,James Jordan,1953,1,United States
1744319,Keorapetse Kgositsile,1938,1,South Africa
451817,Tom Flye,,1,United States
36157,Hank Mobley,1930,1,United States
64830,Eddie Henderson,1940,1,United States
16528,Billy Strayhorn,1915,1,United States
261871,Harry Carney,1910,1,United States
797841,Hilton Jefferson,1903,1,United States
252850,Juan Tizol,1900,1,Puerto Rico
186188,Paul Gonsalves,1920,1,United States
186094,Ray Nance,1913,1,United States
263169,Russell Procope,1908,1,United States
291757,Willie Cook,1923,1,United States
452384,Charles Tolliver,1942,1,United States
5315,Stanley Cowell,1941,1,United States
214085,Sonny Clark,1931,1,United States
49878,Art Farmer,1928,1,United States
2322581,James Green,,,Sheffield
926345,Fabio Treves,1949,1,Italy
1628429,Francesca Gregoricchio,,2,Italy
5331,Fred Hersch,1955,1,United States
76957,Giancarlo Barigozzi,1930,1,Italy
534337,Giovanni Bonandrini,,1,Italy
866992,Louie Spears,1935,1,United States
1141774,Lee Tanner,1931,1,United States
493217,Aaron Rosand,1927,1,United States
1150599,Alan Dean,1924,1,United Kingdom
1443884,Andrew Lolya,1930,1,United States
1130519,Bill Elton,,1,United States
515916,Bobby Rosengarden,1924,1,United States
70203,Buddy Morrow,1919,1,United States
1718880,David Carey,,1,United States
1028394,Elayne Jones,1928,2,United States
507468,Emanuel Vardi,1915,1,United States
830681,Fred Lombardi,,1,United States
798817,George Berg,,1,United States
440233,George Ricci,1921,1,United States
773152,George Silfies,,1,United States
1970991,Harold Bennett,,1,United Kingdom
486698,Harold Jones,1940,1,United States
662668,Henry Schuman,1931,1,United States
130626,Hubert Laws,1939,1,United States
991991,Jack Jennings,,1,United States
1478739,Jack Knitzer,1917,1,United States
615209,James William Guercio,1945,1,United States
385567,Jim Buffington,1922,1,United States
971407,Jimmy Abato,1919,1,United States
1505029,John Swallow,1924,1,United States
931723,Melvyn Broiles,1929,1,United States
364392,Paul Faulise,,1,United States
385582,Paul Gershman,,1,United States
821488,Phil Bodner,1917,1,United States
813198,Ray Alonge,1924,1,United States
384925,Tony Studd,,1,United States
305159,Larry Willis,1940,1,United States
1156,Wes Montgomery,1923,1,United States
357592,Percy Heath,1923,1,United States
41617,Bohren & der Club of Gore,1992,,Germany
375480,Christoph Clöser,,1,Germany
430884,Michael Schwabe,,1,Germany
1786,Ella Fitzgerald,1917,2,United States
150946,Buddy Bregman,1930,1,United States
4344,Cole Porter,1891,1,United States
768301,Stanley Dance,1910,1,United States
329203,Bill Dixon,1925,1,United States
355614,Henry Grimes,1935,1,United States
1876154,David X. Young,1930,1,United States
1046981,Raphe Malik,1948,1,United States
268581,Ronald Shannon Jackson,1940,1,United States
1079449,Sam Parkins,1926,1,United States
241349,Ted Jensen,1954,1,Manhattan
357308,Butch Warren,1939,1,United States
