id;genres
9291;Pop,Electronic/Dance,Rock/Metal
2167;Electronic/Dance,Rock/Metal
2166;Electronic/Dance,Rock/Metal
2168;Electronic/Dance,Rock/Metal
2179;Electronic/Dance,Rock/Metal
2164;Electronic/Dance,Rock/Metal
9295;World Music
9301;World Music
9300;World Music
9305;World Music
9306;World Music
29635;World Music
9312;World Music
9319;World Music
9313;World Music,Jazz
9321;World Music
9309;World Music
9323;World Music,Jazz
9324;World Music
9325;World Music
9326;World Music
9327;World Music
9328;World Music
9329;World Music
9330;World Music
9338;World Music
9339;World Music
9340;World Music
9331;World Music
9342;World Music
9343;Rock/Metal
9345;Rock/Metal
9349;Rock/Metal
9350;Rock/Metal
3725;Pop,Rock/Metal,Jazz
3732;Pop,Rock/Metal,Jazz
19333;Pop,Rock/Metal,Other
9357;Pop,Rock/Metal
9367;Jazz
6937;Electronic/Dance,Jazz
9368;Hip-Hop/Rap,Jazz
5613;Electronic/Dance,R&B/Soul & blues,Jazz
9373;Jazz
9380;R&B/Soul & blues,Jazz
9381;R&B/Soul & blues,Jazz
9382;R&B/Soul & blues,Jazz
9383;R&B/Soul & blues,Jazz
9384;R&B/Soul & blues,Jazz
3687;Hip-Hop/Rap,Jazz
9387;Jazz
9393;Jazz
9395;Jazz
9397;R&B/Soul & blues
9396;R&B/Soul & blues
9400;R&B/Soul & blues
9401;R&B/Soul & blues
9402;R&B/Soul & blues
9418;Hip-Hop/Rap
6893;Hip-Hop/Rap,R&B/Soul & blues
9420;Hip-Hop/Rap
6905;Hip-Hop/Rap,R&B/Soul & blues
3695;Hip-Hop/Rap,R&B/Soul & blues
9407;Hip-Hop/Rap
9452;Electronic/Dance,Rock/Metal
9453;Electronic/Dance,Rock/Metal
9454;Electronic/Dance,Rock/Metal
9455;Electronic/Dance,Rock/Metal
9447;Electronic/Dance,Rock/Metal
9448;Electronic/Dance,Rock/Metal
9449;Electronic/Dance,Rock/Metal
9450;Electronic/Dance,Rock/Metal
9459;Folk
9458;Folk,Rock/Metal
9460;Folk,Rock/Metal
9466;Folk,Rock/Metal
9467;Folk,Rock/Metal
2669;Folk,Rock/Metal,R&B/Soul & blues,Electronic/Dance
9469;Folk,Rock/Metal
5473;Electronic/Dance,Rock/Metal
9472;Electronic/Dance,Rock/Metal
3447;Electronic/Dance,Rock/Metal
9474;Electronic/Dance,Rock/Metal
9475;Electronic/Dance,Rock/Metal
9476;Pop,World Music,R&B/Soul & blues,Jazz
9480;Pop,World Music,R&B/Soul & blues,Jazz
9483;Pop,World Music,Jazz
9484;Pop,World Music,Jazz
9485;Pop,World Music,Jazz
9486;Pop,World Music,Jazz
2007;R&B/Soul & blues,Jazz
2008;R&B/Soul & blues,Jazz
9516;R&B/Soul & blues,Jazz
9515;R&B/Soul & blues,Jazz
9514;R&B/Soul & blues,Jazz
9513;R&B/Soul & blues,Jazz
9512;R&B/Soul & blues,Jazz
9511;R&B/Soul & blues,Jazz
9510;R&B/Soul & blues,Jazz
9494;R&B/Soul & blues,Jazz
9542;R&B/Soul & blues
9543;R&B/Soul & blues
9537;R&B/Soul & blues
5226;Rock/Metal,R&B/Soul & blues
5225;Rock/Metal,R&B/Soul & blues
9547;R&B/Soul & blues
9548;R&B/Soul & blues
9549;R&B/Soul & blues
9550;R&B/Soul & blues
9551;R&B/Soul & blues
9552;R&B/Soul & blues
9553;R&B/Soul & blues
9545;R&B/Soul & blues
9546;R&B/Soul & blues
9523;Folk,Rock/Metal,R&B/Soul & blues,Jazz
9532;Folk,R&B/Soul & blues
9533;Folk,Rock/Metal,R&B/Soul & blues,Other
400;Folk,Rock/Metal,R&B/Soul & blues,Jazz
9574;R&B/Soul & blues
9575;R&B/Soul & blues
9578;R&B/Soul & blues
9579;R&B/Soul & blues
4362;Rock/Metal,R&B/Soul & blues,Jazz
9581;Hip-Hop/Rap,Rock/Metal
9583;Hip-Hop/Rap,Rock/Metal,Jazz
9584;Hip-Hop/Rap,Rock/Metal
9585;Hip-Hop/Rap,Rock/Metal
9586;Pop,Rock/Metal
9588;Rock/Metal
9589;Pop,Rock/Metal
9590;Pop,Rock/Metal
9591;Rock/Metal
9592;Rock/Metal
9593;Rock/Metal
9594;Rock/Metal
9595;Rock/Metal
9596;Rock/Metal
9597;Rock/Metal
9598;Rock/Metal
9599;Rock/Metal
9600;Rock/Metal
9601;Rock/Metal
9602;Rock/Metal
6551;Pop,Rock/Metal
9603;Pop,Rock/Metal
7117;Pop,Rock/Metal
9604;Pop,Rock/Metal
9605;Pop,Rock/Metal
4737;Electronic/Dance,Rock/Metal
9608;Electronic/Dance
9609;Electronic/Dance,Rock/Metal
9610;Electronic/Dance
9611;Electronic/Dance,Rock/Metal
9612;Electronic/Dance
7982;Pop,Rock/Metal,R&B/Soul & blues
7992;Pop,Rock/Metal,R&B/Soul & blues
3308;Pop,Folk,Rock/Metal,R&B/Soul & blues
7986;Pop,Rock/Metal,R&B/Soul & blues
7984;Pop,Rock/Metal,R&B/Soul & blues
7983;Pop,Rock/Metal,R&B/Soul & blues
7974;Pop,Rock/Metal,R&B/Soul & blues
9623;Pop,Rock/Metal,R&B/Soul & blues
7990;Pop,Rock/Metal,R&B/Soul & blues
9631;Rock/Metal
9630;Rock/Metal
9629;Rock/Metal
9628;Rock/Metal
9627;Rock/Metal
7770;Pop,Electronic/Dance,R&B/Soul & blues,Hip-Hop/Rap
7771;Pop,Electronic/Dance,R&B/Soul & blues,World Music
9637;Pop,Electronic/Dance,R&B/Soul & blues
9638;Pop,Electronic/Dance,R&B/Soul & blues
9639;Pop,Electronic/Dance,Rock/Metal,R&B/Soul & blues
7772;Pop,Electronic/Dance,R&B/Soul & blues,Hip-Hop/Rap
9640;Pop,Electronic/Dance,R&B/Soul & blues
9641;Pop,Electronic/Dance,R&B/Soul & blues
9642;Pop,Electronic/Dance,R&B/Soul & blues
4525;World Music
9649;World Music
6192;World Music,Jazz
9650;World Music
9651;World Music
4548;World Music,Jazz
9663;World Music
4549;World Music,Jazz
4518;World Music,Jazz
25858;World Music,Jazz
5039;World Music,Jazz
9706;World Music
9718;World Music
9705;World Music
9719;World Music
9720;World Music
9721;World Music
9722;World Music
9723;World Music
9724;World Music
9666;World Music
9670;World Music
9671;World Music
9672;World Music
9673;World Music
9674;World Music
9675;World Music
9676;World Music
9692;World Music,R&B/Soul & blues
9693;World Music,R&B/Soul & blues
9694;World Music,R&B/Soul & blues
9695;World Music,R&B/Soul & blues
9696;World Music,R&B/Soul & blues
9697;World Music,R&B/Soul & blues
9698;World Music,R&B/Soul & blues
9699;World Music,R&B/Soul & blues,Jazz
9700;World Music,R&B/Soul & blues
9701;World Music,R&B/Soul & blues
9702;World Music,R&B/Soul & blues
9703;World Music,R&B/Soul & blues
9704;World Music,R&B/Soul & blues
9734;World Music,Jazz
9736;World Music,Jazz
9731;World Music,Jazz
1904;World Music,Rock/Metal,R&B/Soul & blues,Jazz
9776;Rock/Metal
9774;Rock/Metal
9782;Rock/Metal,Classical/Contemporary,R&B/Soul & blues,Jazz
9785;Rock/Metal
9792;Rock/Metal
9807;R&B/Soul & blues,Jazz
9812;R&B/Soul & blues,Jazz
3063;Pop,Electronic/Dance,R&B/Soul & blues,Jazz
3074;Pop,Electronic/Dance,R&B/Soul & blues,Jazz
4137;Pop,R&B/Soul & blues
3078;Pop,R&B/Soul & blues
3076;Pop,Electronic/Dance,R&B/Soul & blues
6014;Pop,R&B/Soul & blues
6013;Pop,R&B/Soul & blues
3079;Pop,Electronic/Dance,R&B/Soul & blues,Jazz
6015;Pop,R&B/Soul & blues,Jazz
9833;Pop,R&B/Soul & blues
9846;Pop,R&B/Soul & blues,Jazz
9851;Jazz
4259;World Music,R&B/Soul & blues,Jazz
9852;Jazz
9853;Jazz
1619;Electronic/Dance,Rock/Metal,R&B/Soul & blues,Pop,Jazz
9875;R&B/Soul & blues,Jazz
4107;R&B/Soul & blues,Jazz
9877;R&B/Soul & blues,Jazz
605;World Music,R&B/Soul & blues,Jazz
7100;Pop,R&B/Soul & blues
7112;Pop,R&B/Soul & blues
7115;Pop,R&B/Soul & blues
7114;Pop,R&B/Soul & blues
7111;Pop,R&B/Soul & blues
9868;Pop,Hip-Hop/Rap,R&B/Soul & blues,Jazz
9869;Pop,R&B/Soul & blues
9870;Pop,R&B/Soul & blues
9871;Pop,R&B/Soul & blues
8863;Folk,R&B/Soul & blues
5823;Folk,Rock/Metal,R&B/Soul & blues
9933;R&B/Soul & blues
9934;Rock/Metal,Other
9939;Rock/Metal,Other
9940;Rock/Metal,Other
9941;Rock/Metal,Other
9942;Rock/Metal,Other
9958;Rock/Metal
9959;Rock/Metal
9960;Rock/Metal
9961;Rock/Metal
9962;Rock/Metal
3415;Rock/Metal,R&B/Soul & blues
9966;Rock/Metal,R&B/Soul & blues
3050;Rock/Metal,R&B/Soul & blues
7817;World Music,Folk
7818;Folk
7819;World Music,Folk
7820;Folk
7821;Folk
4927;R&B/Soul & blues,Jazz
4931;R&B/Soul & blues,Jazz
7840;Other
7841;Other
7842;Other
7843;Other
7844;Other
7845;Other
7846;Other
7872;Jazz,Other
7873;Jazz,Other
7874;Jazz,Other
7875;Jazz,Other
7876;Jazz,Other
7861;Pop,Rock/Metal,Other
7862;Pop,Rock/Metal,Other
7863;Pop,Rock/Metal,Other
7864;Folk,Other,Rock/Metal,R&B/Soul & blues,Pop,Jazz
6341;Pop,Rock/Metal,Jazz,Other
2134;Folk,Rock/Metal,R&B/Soul & blues,Classical/Contemporary,World Music,Jazz
7884;Jazz
7885;Jazz
7886;Pop,Rock/Metal,Jazz
1625;R&B/Soul & blues,Jazz
7877;Jazz
4443;Jazz
7879;Jazz
7880;Jazz
7896;World Music,Jazz
7897;World Music,Jazz
7898;World Music,Jazz
7899;World Music,Jazz
5675;R&B/Soul & blues,Jazz
5673;R&B/Soul & blues,Jazz
7908;R&B/Soul & blues,Jazz
5677;Pop,R&B/Soul & blues,Jazz,Other
5237;R&B/Soul & blues,Jazz
7909;Jazz
7912;Jazz
7913;Jazz
7926;Jazz
566;Jazz
7929;Jazz
7930;Jazz
7931;Jazz
7932;Jazz
2667;World Music,Jazz
6263;Jazz,Other
7941;Jazz
7942;Jazz
6262;Jazz
7943;World Music
5158;Pop,Rock/Metal
5176;Pop,Rock/Metal
5178;Pop,Rock/Metal
5179;Pop,Rock/Metal
7958;Pop
5180;Pop,Rock/Metal
7985;Pop
7979;Pop
7988;Pop
7991;Pop
7973;Pop
7963;Classical/Contemporary,Jazz,Other
7139;Jazz,Other
7965;Jazz,Other
491;Jazz,Other
7140;Jazz,Other
7966;World Music,Jazz
7969;World Music,Jazz
7967;World Music,Jazz
7971;World Music,Jazz
7972;World Music,Jazz
8012;Jazz,Other
8014;Jazz
8015;Rock/Metal,R&B/Soul & blues,Classical/Contemporary,World Music,Jazz
8016;Jazz
8017;Jazz
8028;World Music
8029;World Music
8030;World Music
8031;World Music
6500;World Music
8033;World Music
8034;World Music
8035;World Music
163;Pop,Jazz
8042;Jazz
8043;Jazz
1793;World Music,Jazz,Other
8058;Jazz,Other
8059;Jazz,Other
8060;Jazz,Other
8067;Jazz,Other
8068;Jazz,Other
8069;Jazz,Other
8070;Jazz,Other
7145;World Music,Rock/Metal,Classical/Contemporary,Jazz
7268;Jazz
8133;Jazz,Other
8134;Jazz
8112;World Music,Jazz
8127;World Music,Jazz
8128;World Music,Jazz
8129;World Music,Jazz
8105;R&B/Soul & blues,Jazz
8108;R&B/Soul & blues,Jazz
8109;R&B/Soul & blues,Jazz
8098;Jazz
1939;World Music,Jazz
8089;Jazz
8091;Jazz
8092;Jazz
2107;Jazz
8082;Jazz
8083;Jazz
8072;Jazz
8071;Jazz
8078;Jazz
908;Electronic/Dance,Rock/Metal,Pop,R&B/Soul & blues,Classical/Contemporary,World Music,Jazz
923;Rock/Metal,R&B/Soul & blues,Jazz
8151;Rock/Metal,R&B/Soul & blues,Jazz
17348;World Music,Rock/Metal,R&B/Soul & blues,Jazz
8152;Rock/Metal,R&B/Soul & blues
8138;Jazz
8139;Jazz
8140;Jazz
33868;Jazz
33870;Jazz
8162;Rock/Metal,R&B/Soul & blues,Jazz
8262;World Music
8263;World Music
8265;World Music
8266;World Music
8267;World Music
8275;World Music
946;World Music,Jazz
8279;World Music
8280;World Music
8281;World Music
8282;World Music
8283;World Music
8284;World Music
8285;World Music
8286;World Music
8287;World Music
8288;World Music
8295;World Music
8296;World Music
8289;World Music
3271;World Music
8299;World Music,Rock/Metal
8300;World Music
8301;World Music
8302;World Music
8303;World Music
8304;World Music
8305;World Music
8306;World Music
8307;World Music
8308;World Music
8323;Rock/Metal
3612;Pop,Rock/Metal
8324;Rock/Metal
8325;Rock/Metal
8312;Rock/Metal
8314;Rock/Metal
8315;Rock/Metal
8344;Electronic/Dance,Rock/Metal
8345;Electronic/Dance,Rock/Metal
8327;World Music
8335;World Music
8329;World Music
8337;World Music
8338;World Music
8339;World Music
8340;World Music
8341;World Music
8347;World Music
8348;World Music
8349;World Music
8350;World Music
8351;World Music
8352;World Music
8353;World Music,R&B/Soul & blues,Jazz
8354;World Music,Jazz
8357;World Music
8358;World Music
8359;World Music
8360;World Music
8361;World Music
8362;World Music
8363;World Music
8364;World Music
8365;World Music
8366;World Music
8372;Folk,Rock/Metal
8373;Folk,Rock/Metal
8374;Folk,Rock/Metal
8382;Pop,R&B/Soul & blues,Jazz
8383;Pop,R&B/Soul & blues,Jazz
8384;Pop,R&B/Soul & blues,Jazz
8385;Pop,R&B/Soul & blues,Jazz
8386;Pop,R&B/Soul & blues,Jazz
8387;Pop,R&B/Soul & blues,Jazz
8388;Pop,R&B/Soul & blues,Jazz
8389;Pop,R&B/Soul & blues,Jazz
8391;Rock/Metal
8392;Rock/Metal
8393;Rock/Metal
8394;Rock/Metal
8395;Rock/Metal
8398;Rock/Metal
8399;Rock/Metal
8400;Rock/Metal
8404;Rock/Metal
8405;Rock/Metal
3869;Hip-Hop/Rap,Rock/Metal,R&B/Soul & blues
8412;Hip-Hop/Rap
8407;Hip-Hop/Rap
5645;Hip-Hop/Rap,Rock/Metal,Electronic/Dance,Other
66;Pop,Hip-Hop/Rap,R&B/Soul & blues
753;Pop,Hip-Hop/Rap,R&B/Soul & blues
758;Pop,Hip-Hop/Rap,R&B/Soul & blues
763;Pop,Hip-Hop/Rap,R&B/Soul & blues
761;Pop,Hip-Hop/Rap,R&B/Soul & blues
5744;Pop,Hip-Hop/Rap,R&B/Soul & blues
8426;Folk
8435;Folk
8436;Folk
5640;Folk,Rock/Metal,Electronic/Dance
2678;Pop,Electronic/Dance,Rock/Metal,Hip-Hop/Rap
8474;Pop,Electronic/Dance
8475;Pop,Electronic/Dance
8476;Pop,Electronic/Dance
8477;Pop,Electronic/Dance
8447;Jazz
8451;Jazz
8449;Jazz
8459;Jazz
2234;Pop,Hip-Hop/Rap,R&B/Soul & blues,Jazz
8461;Jazz
8494;World Music
8502;World Music
8503;World Music
8504;World Music
8505;World Music
8506;World Music
8442;Electronic/Dance,Jazz
8443;Electronic/Dance,Jazz
8444;Electronic/Dance,Jazz
8445;Electronic/Dance,Jazz
8438;World Music,Electronic/Dance,Jazz
8485;World Music
8486;World Music
8487;World Music
8488;World Music
8490;World Music
8491;World Music
8492;World Music
8493;World Music
8507;Jazz
8510;Jazz
8511;Jazz
8512;Jazz
8513;Jazz
8514;Jazz
8515;Jazz
8516;Jazz
8524;R&B/Soul & blues
6959;Electronic/Dance,R&B/Soul & blues,Jazz
998;R&B/Soul & blues
8527;R&B/Soul & blues
8528;R&B/Soul & blues
8531;Hip-Hop/Rap
8603;Electronic/Dance,Jazz
8604;Electronic/Dance,Jazz
8605;Electronic/Dance,Jazz
1762;World Music,Electronic/Dance,Jazz,Other
8606;Electronic/Dance,Jazz
8607;Electronic/Dance,Jazz
8608;Electronic/Dance,Jazz
8609;Electronic/Dance,Rock/Metal,R&B/Soul & blues,Jazz
8610;Electronic/Dance,Jazz
8611;Electronic/Dance,Jazz
8612;Electronic/Dance,Jazz
8586;Hip-Hop/Rap
8594;Hip-Hop/Rap
8595;Hip-Hop/Rap
8596;Hip-Hop/Rap
8598;Hip-Hop/Rap
8599;Hip-Hop/Rap
2408;Pop,Hip-Hop/Rap,Rock/Metal,R&B/Soul & blues
8578;Electronic/Dance,Hip-Hop/Rap
8579;Electronic/Dance,Hip-Hop/Rap
8580;Electronic/Dance,Hip-Hop/Rap
8581;Electronic/Dance,Hip-Hop/Rap
8582;Electronic/Dance,Hip-Hop/Rap
8583;Electronic/Dance,Hip-Hop/Rap
8584;Electronic/Dance,Hip-Hop/Rap
8585;Electronic/Dance,Hip-Hop/Rap
8560;Electronic/Dance
8565;Electronic/Dance
8555;Rock/Metal
8556;Rock/Metal
8557;Rock/Metal
8558;Rock/Metal
8547;Rock/Metal
8548;Electronic/Dance,Rock/Metal
8545;Electronic/Dance,Rock/Metal
8550;Electronic/Dance,Rock/Metal
8551;Rock/Metal
8552;Electronic/Dance,Rock/Metal
8553;Rock/Metal
7130;Electronic/Dance,Rock/Metal
8539;Rock/Metal
8540;Rock/Metal
8541;Rock/Metal
8542;Rock/Metal
8543;Rock/Metal
8544;Rock/Metal
6292;Rock/Metal,R&B/Soul & blues
8533;Rock/Metal
8534;Rock/Metal
8535;Rock/Metal
8622;Rock/Metal
8623;Rock/Metal
8624;Rock/Metal
8625;Rock/Metal
8626;Rock/Metal
8627;Rock/Metal
8614;Electronic/Dance
8615;Electronic/Dance
8616;Electronic/Dance
8617;Electronic/Dance
8632;Rock/Metal
8633;Rock/Metal
8634;Rock/Metal
8635;Rock/Metal
8636;Rock/Metal
8637;Rock/Metal
8638;Rock/Metal
8639;Rock/Metal
8640;Rock/Metal
8641;Rock/Metal
8642;Pop
8646;Pop
8647;Pop
8648;Pop
8649;Pop
8650;Pop
4410;Pop,World Music,Classical/Contemporary,Jazz
8652;Pop
8653;Pop
8654;Pop
8655;Pop
8656;Pop
8657;Pop
8658;Pop
8659;Pop
8662;Pop
8663;Pop
8664;Pop
8665;Pop
8666;Pop
8667;Pop
8668;Pop
8669;Pop
8670;Pop
8671;Folk
8673;Folk
8674;Folk,Rock/Metal
8676;Folk,Rock/Metal
8677;Folk,Rock/Metal
8681;Folk,Rock/Metal
8682;Folk,Rock/Metal
8683;Folk,Rock/Metal
4275;World Music,Rock/Metal
8168;World Music
8169;World Music
8170;World Music
6268;World Music,Jazz
8171;World Music
8180;Hip-Hop/Rap,Jazz
8182;Hip-Hop/Rap,Jazz
8183;Hip-Hop/Rap,Jazz
8184;Hip-Hop/Rap,Jazz
8175;Hip-Hop/Rap,R&B/Soul & blues
8176;Hip-Hop/Rap,R&B/Soul & blues
217;Hip-Hop/Rap
8211;Hip-Hop/Rap
8212;Hip-Hop/Rap
8213;Hip-Hop/Rap
8241;Hip-Hop/Rap
8242;Hip-Hop/Rap
8243;Hip-Hop/Rap
302;Hip-Hop/Rap
8244;Hip-Hop/Rap
8216;Hip-Hop/Rap
8217;Hip-Hop/Rap
8215;Hip-Hop/Rap
3674;Hip-Hop/Rap
8231;Hip-Hop/Rap
8232;Hip-Hop/Rap
8233;Hip-Hop/Rap
3441;Hip-Hop/Rap,Rock/Metal,R&B/Soul & blues,Electronic/Dance
8245;Hip-Hop/Rap
8246;Hip-Hop/Rap
1371;Rock/Metal,R&B/Soul & blues,Hip-Hop/Rap,Classical/Contemporary,World Music,Jazz
1377;Rock/Metal,R&B/Soul & blues,Classical/Contemporary,World Music,Jazz
1471;Rock/Metal,R&B/Soul & blues,Classical/Contemporary,World Music,Jazz
1470;Rock/Metal,R&B/Soul & blues,Classical/Contemporary,World Music,Jazz
1469;Rock/Metal,R&B/Soul & blues,Classical/Contemporary,World Music,Jazz
6212;Rock/Metal,R&B/Soul & blues,Classical/Contemporary,World Music,Jazz
1373;Rock/Metal,R&B/Soul & blues,Classical/Contemporary,World Music,Jazz
4818;Rock/Metal,R&B/Soul & blues,Classical/Contemporary,World Music,Jazz
9005;Rock/Metal,Hip-Hop/Rap,Classical/Contemporary,World Music,Jazz
5694;Electronic/Dance,Rock/Metal,Pop,R&B/Soul & blues,Classical/Contemporary,World Music,Jazz
9006;World Music,Rock/Metal,Classical/Contemporary,Jazz
8699;Electronic/Dance
8694;Electronic/Dance,Jazz
8701;Electronic/Dance
8702;Electronic/Dance
8703;Electronic/Dance
8689;Electronic/Dance
8690;Electronic/Dance
4866;Electronic/Dance
4870;Electronic/Dance
8692;Electronic/Dance
4166;Pop,R&B/Soul & blues,Jazz
4346;Pop,R&B/Soul & blues
4180;Pop,R&B/Soul & blues,Jazz
4178;Pop,R&B/Soul & blues,Jazz
8717;Pop,R&B/Soul & blues
4171;Pop,Hip-Hop/Rap,R&B/Soul & blues,Jazz
8718;Pop,R&B/Soul & blues
8719;Pop,R&B/Soul & blues
4172;Pop,R&B/Soul & blues,Jazz
8720;Pop,R&B/Soul & blues
8733;Rock/Metal
8740;Rock/Metal
8741;Rock/Metal
8742;Rock/Metal
1284;Rock/Metal
1301;Rock/Metal
8731;Rock/Metal
8732;Rock/Metal
8745;Rock/Metal
8746;Rock/Metal
8747;Rock/Metal
7338;Rock/Metal
8749;Rock/Metal
8750;Hip-Hop/Rap,Rock/Metal,R&B/Soul & blues,Jazz
8756;Rock/Metal
8757;Rock/Metal
8758;Rock/Metal
8759;Rock/Metal
8762;R&B/Soul & blues,Jazz
8768;R&B/Soul & blues
8769;R&B/Soul & blues
8770;R&B/Soul & blues
8771;R&B/Soul & blues
1711;Rock/Metal,R&B/Soul & blues,Jazz
8793;R&B/Soul & blues
8795;R&B/Soul & blues
1023;Pop,Rock/Metal,R&B/Soul & blues,Jazz
8803;Pop,Rock/Metal,Jazz
8804;Pop,Rock/Metal,Jazz
8805;Pop,Rock/Metal,Jazz
8806;Pop,Rock/Metal,Jazz
2433;Pop,Rock/Metal,Jazz
8808;Pop,Rock/Metal
2431;Pop,Rock/Metal,Jazz
8810;Pop,Rock/Metal,Jazz
8811;Pop,Folk,Rock/Metal,R&B/Soul & blues
8812;Pop,Rock/Metal
8813;Pop,Rock/Metal
8814;Pop,Rock/Metal
2448;Pop,Rock/Metal
8816;Pop,Rock/Metal
8827;Jazz
367;R&B/Soul & blues,Jazz
8829;Jazz
8830;Jazz
8831;Jazz
8832;Jazz
8833;Jazz
8834;Jazz
8836;Jazz
8837;Jazz
8838;Jazz
8839;Jazz
8840;Jazz
8841;Jazz
7292;Pop,Folk,Rock/Metal
7294;Pop,Folk,Rock/Metal
7293;Pop,Folk,Rock/Metal
7295;Pop,Folk,Rock/Metal
7296;Folk,Rock/Metal,R&B/Soul & blues,World Music,Pop
7298;Pop,Folk,Rock/Metal
8856;Pop,Folk,Rock/Metal
7297;Pop,Folk,Rock/Metal
8864;Folk,R&B/Soul & blues
8866;Folk,R&B/Soul & blues
1230;Folk,R&B/Soul & blues,Jazz
1246;R&B/Soul & blues
8881;R&B/Soul & blues
7388;R&B/Soul & blues
8882;R&B/Soul & blues
8883;R&B/Soul & blues
8884;R&B/Soul & blues
8885;R&B/Soul & blues
8886;R&B/Soul & blues
6461;R&B/Soul & blues
1242;R&B/Soul & blues
8887;R&B/Soul & blues
8888;R&B/Soul & blues
8889;R&B/Soul & blues
8877;Pop,Folk,Rock/Metal,R&B/Soul & blues
8890;Pop,Electronic/Dance,R&B/Soul & blues
8891;Pop,Electronic/Dance,R&B/Soul & blues
7079;Pop,Electronic/Dance,R&B/Soul & blues
8892;Pop,Electronic/Dance,R&B/Soul & blues
8893;Pop,Electronic/Dance,R&B/Soul & blues
8894;Pop,Electronic/Dance,R&B/Soul & blues
8895;Pop,Electronic/Dance,R&B/Soul & blues
8896;Pop,Electronic/Dance,R&B/Soul & blues
8897;Pop,Electronic/Dance,R&B/Soul & blues
8898;Pop,Electronic/Dance,R&B/Soul & blues
8908;World Music,Jazz
6368;Rock/Metal,R&B/Soul & blues,Hip-Hop/Rap,World Music,Jazz
8901;World Music,Hip-Hop/Rap
8902;World Music,Hip-Hop/Rap
6414;World Music,Hip-Hop/Rap,R&B/Soul & blues
8903;World Music,Hip-Hop/Rap
8904;World Music,Hip-Hop/Rap
6412;World Music,Hip-Hop/Rap,R&B/Soul & blues
6419;World Music,Hip-Hop/Rap,R&B/Soul & blues
6418;World Music,Hip-Hop/Rap,R&B/Soul & blues
6417;World Music,Hip-Hop/Rap,R&B/Soul & blues
6420;World Music,Hip-Hop/Rap,R&B/Soul & blues
8920;World Music
8921;World Music
8922;World Music
8923;World Music
8924;World Music
8925;World Music
62547;World Music
8927;World Music
8928;World Music
8936;World Music,Rock/Metal,Other
8937;World Music,Rock/Metal,Jazz
8939;World Music,Rock/Metal
8940;World Music,Rock/Metal
8950;World Music
8951;World Music
8952;World Music
8953;World Music
8954;World Music
8957;World Music
27112;World Music,R&B/Soul & blues
8961;World Music
8962;World Music
8963;World Music
8964;World Music
3054;Rock/Metal,R&B/Soul & blues
8975;Rock/Metal,R&B/Soul & blues
8976;Rock/Metal,R&B/Soul & blues
8977;Rock/Metal,R&B/Soul & blues
8978;Rock/Metal,R&B/Soul & blues
8979;Rock/Metal,R&B/Soul & blues
3019;Rock/Metal,R&B/Soul & blues
3020;Rock/Metal,R&B/Soul & blues
3021;Rock/Metal,R&B/Soul & blues
9053;R&B/Soul & blues
9045;World Music,Hip-Hop/Rap,Rock/Metal
9046;World Music,Hip-Hop/Rap,Rock/Metal
9047;World Music,Hip-Hop/Rap,Rock/Metal
9048;World Music,Hip-Hop/Rap,Rock/Metal
9049;World Music,Hip-Hop/Rap,Rock/Metal
9001;World Music,Rock/Metal,R&B/Soul & blues,Jazz
303;Pop,Rock/Metal,R&B/Soul & blues,Other
9014;Pop,Other
2403;Pop,Rock/Metal,R&B/Soul & blues,Other
9016;Pop,Other
9018;Pop,Other
9019;Pop,Other
9020;Pop,Other
9021;Pop,Other
9022;Pop,Other
9023;Pop,Other
9024;Pop,Other
3115;Pop,Electronic/Dance,Rock/Metal,Other
3119;Pop,Electronic/Dance,Rock/Metal,Other
8982;Pop,Rock/Metal,Other
8983;Pop,Rock/Metal,Other
8984;Pop,Rock/Metal,Other
8985;Pop,Rock/Metal,Other
9072;Pop
9085;Pop,Rock/Metal,Jazz
9086;Pop
9087;Pop
9088;Pop
9089;Pop
6509;Pop,Rock/Metal
9068;Pop,Rock/Metal
6513;Pop,Rock/Metal
6512;Pop,Rock/Metal
9069;Pop,Rock/Metal
9070;Pop,Rock/Metal
9071;Pop,Rock/Metal
5690;Pop,Electronic/Dance,Rock/Metal,R&B/Soul & blues
5695;Pop,Electronic/Dance,R&B/Soul & blues
9092;Pop,Electronic/Dance,R&B/Soul & blues
9093;Pop,Electronic/Dance,R&B/Soul & blues
7750;Electronic/Dance,Rock/Metal,R&B/Soul & blues,Pop,Jazz
5697;Pop,Electronic/Dance,Rock/Metal,R&B/Soul & blues
5699;Pop,Electronic/Dance,R&B/Soul & blues
5702;Pop,Electronic/Dance,R&B/Soul & blues,Jazz
4921;Pop,Electronic/Dance,R&B/Soul & blues,Jazz
1335;Pop,Electronic/Dance,R&B/Soul & blues
5289;Pop,R&B/Soul & blues
5283;Pop,R&B/Soul & blues
9103;Pop,R&B/Soul & blues
9104;Pop,R&B/Soul & blues
33530;World Music,Electronic/Dance
33531;World Music,Electronic/Dance
33532;World Music,Electronic/Dance
33533;World Music,Electronic/Dance
33534;World Music,Electronic/Dance
33535;World Music,Electronic/Dance
33536;World Music,Electronic/Dance
33537;World Music,Electronic/Dance
33538;World Music,Electronic/Dance
33539;World Music,Electronic/Dance
33540;World Music,Electronic/Dance
1108;R&B/Soul & blues,Jazz
6690;Jazz
6691;World Music,Jazz
6692;Jazz
6546;World Music,R&B/Soul & blues
6547;World Music,R&B/Soul & blues
