id;genres
10153;nan
10154;nan
10155;nan
10157;nan
4728;jazz
10158;jazz
10159;jazz
10164;jazz
10165;jazz
10166;jazz
10167;jazz
10168;jazz
10169;jazz
10170;jazz
10171;jazz
7615;latin jazz,afro-cuban jazz
10179;nan
10180;nan
7614;latin jazz,afro-cuban jazz
10182;nan
10183;nan
10184;nan
10185;nan
10186;nan
10187;jazz,afro-cuban jazz
10188;nan
10199;crossover jazz
10189;crossover jazz
10201;crossover jazz,jazz
10202;crossover jazz
10203;crossover jazz
10204;jazz-funk,crossover jazz,bebop,dixieland jazz,acid jazz
10206;crossover jazz
10207;nan
10216;nan
10217;nan
10218;nan
10219;nan
10220;nan
10221;nan
10222;nan
10223;nan
10224;nan
10232;nan
10233;nan
10234;nan
10235;nan
10236;nan
10237;nan
10238;nan
10242;nan
10252;nan
10253;nan
10254;nan
10255;nan
10256;nan
10257;nan
10258;nan
10259;nan
10260;nan
10261;nan
10262;nan
7557;nan
10280;nan
7575;jazz fusion
7578;nan
10284;nan
10285;nan
10286;nan
10287;nan
10288;nan
7573;nan
3530;bossa nova,jazz
10311;nan
10312;nan
10313;nan
10314;nan
10315;nan
10316;nan
10327;bossa nova
2985;bossa nova
5790;bossa nova
10329;bossa nova
10330;jazz fusion,bossa nova
10331;jazz fusion,bossa nova
10332;bossa nova
7918;jazz fusion,hard bop,jazz,cool jazz
10339;nan
4348;jazz fusion,hard bop,jazz
10360;bebop,hard bop,swing music,big band,jazz,post-bop
10368;bebop,big band,swing music
10369;bebop,big band,cool jazz,swing music
10370;bebop,big band,swing music
10371;bebop,big band,swing music
10372;bebop,big band,swing music
10373;bebop,jazz,big band,swing music
10374;bebop,big band,swing music
10375;bebop,jazz,big band,swing music
10363;bebop,big band,swing music
10377;bebop,big band,swing music
10378;bebop,big band,swing music
941;bebop,jazz,big band,swing music
10380;bebop,hard bop,swing music,big band,post-bop
10381;bebop,big band,swing music
10383;jazz-funk,hard bop,free jazz,jazz,post-bop
10391;free jazz,jazz,post-bop
10392;free jazz,post-bop
